"","Estimate","Std. Error","t value","Pr(>|t|)","2.5 %","97.5 %","region"
"days_since_lockdown48",0.0693877551020404,0.038081873263015,1.82206780172838,0.0834343756775307,-0.0100496405280201,0.148825150732101,"Northumberland"
"(Intercept)49",-32.5857142857143,0.638691720396175,-51.0194719065743,1.17448785462423e-22,-33.918001868532,-31.2534267028965,"Nottingham"
"dayFriday49",-11.0428571428571,0.75839999600202,-14.5607294317915,4.15787222848841e-12,-12.6248518129239,-9.46086247279035,"Nottingham"
"dayMonday49",-12.9785714285714,0.757078356898392,-17.1429698264552,2.00265027274041e-13,-14.5578092077776,-11.3993336493653,"Nottingham"
"daySaturday49",-1.77142857142857,0.757078356898392,-2.33982196860809,0.029776883888217,-3.35066635063472,-0.192190792222424,"Nottingham"
"dayThursday49",-11.3142857142857,0.760597624474129,-14.875520709269,2.8059941045065e-12,-12.900864557016,-9.72770687155542,"Nottingham"
"dayTuesday49",-12.2071428571429,0.75839999600202,-16.0959162994383,6.51133304597446e-13,-13.7891375272096,-10.6251481870761,"Nottingham"
"dayWednesday49",-10.1857142857143,0.760597624474129,-13.3917250829656,1.91061433017943e-11,-11.7722931284446,-8.599135442984,"Nottingham"
"days_since_lockdown49",0.228571428571428,0.0258387012824758,8.84608812465542,2.38413666262089e-08,0.174672842171362,0.282470014971495,"Nottingham"
"(Intercept)50",-26.3418367346939,0.80791972211627,-32.604522471235,8.19352235658652e-19,-28.0271277433536,-24.6565457260341,"Nottinghamshire"
"dayFriday50",-10.6530612244898,0.959345948062177,-11.1045043198529,5.28472040292974e-10,-12.6542218054301,-8.65190064354948,"Nottinghamshire"
"dayMonday50",-10.4234693877551,0.957674126957813,-10.8841505626415,7.47317169272068e-10,-12.4211426109813,-8.42579616452885,"Nottinghamshire"
"daySaturday50",-0.326530612244893,0.957674126957813,-0.340962132163019,0.736687882252277,-2.32420383547114,1.67114261098135,"Nottinghamshire"
"dayThursday50",-9.72959183673467,0.962125861012044,-10.112597770213,2.61994162461918e-09,-11.736551214475,-7.72263245899435,"Nottinghamshire"
"dayTuesday50",-9.8469387755102,0.959345948062177,-10.2642209469904,2.0369244840383e-09,-11.8480993564505,-7.84577819456988,"Nottinghamshire"
"dayWednesday50",-8.7704081632653,0.962125861012043,-9.11565577713488,1.46590866273608e-08,-10.7773675410056,-6.76344878552498,"Nottinghamshire"
"days_since_lockdown50",0.173469387755101,0.0326849334245858,5.30731959896288,3.40513097143785e-05,0.105289811355097,0.241648964155106,"Nottinghamshire"
"(Intercept)51",-31.6173469387755,0.960458336720771,-32.9190197325211,6.78493550691079e-19,-33.6208279217968,-29.6138659557542,"Oxfordshire"
"dayFriday51",-10.8622448979592,1.14047446595567,-9.52432099289223,7.13396872000463e-09,-13.2412329464828,-8.48325684943559,"Oxfordshire"
"dayMonday51",-11.4438775510204,1.13848699805108,-10.0518298150182,2.90016048911795e-09,-13.8187198141424,-9.06903528789841,"Oxfordshire"
"daySaturday51",-0.056122448979587,1.13848699805108,-0.0492956433193002,0.961172670246425,-2.43096471210159,2.31871981414242,"Oxfordshire"
"dayThursday51",-12.9183673469388,1.14377923806974,-11.2944586830759,3.93595515986009e-10,-15.3042490292939,-10.5324856645837,"Oxfordshire"
"dayTuesday51",-9.88775510204081,1.14047446595567,-8.6698610071513,3.29284849010333e-08,-12.2667431505644,-7.50876705351721,"Oxfordshire"
"dayWednesday51",-9.58163265306122,1.14377923806974,-8.37716959194966,5.67966329896868e-08,-11.9675143354163,-7.19575097070613,"Oxfordshire"
"days_since_lockdown51",0.193877551020408,0.0388559852339996,4.98964444866944,7.03861636886676e-05,0.112825386114782,0.274929715926033,"Oxfordshire"
"(Intercept)52",-13.8969387755102,1.10613148576774,-12.5635504949618,6.01688647105958e-11,-16.2042886226916,-11.5895889283288,"Peterborough"
"dayFriday52",-18.3948979591837,1.31345074250157,-14.0050154634266,8.47286041281131e-12,-21.1347081978262,-15.6550877205412,"Peterborough"
"dayMonday52",-18.6775510204082,1.31116183444365,-14.2450386594218,6.21257866182379e-12,-21.4125866805077,-15.9425153603087,"Peterborough"
"daySaturday52",-1.32244897959183,1.31116183444365,-1.00860850648003,0.325210063666992,-4.05748463969134,1.41258668050768,"Peterborough"
"dayThursday52",-18.4673469387755,1.31725675089247,-14.0195500431207,8.31410957328139e-12,-21.2150963718014,-15.7195975057496,"Peterborough"
"dayTuesday52",-19.3551020408163,1.31345074250158,-14.7360699678413,3.33706989301862e-12,-22.0949122794588,-16.6152918021738,"Peterborough"
"dayWednesday52",-17.5326530612245,1.31725675089247,-13.3099739662338,2.13420136519008e-11,-20.2804024942504,-14.7849036281986,"Peterborough"
"days_since_lockdown52",0.177551020408163,0.0447492900364598,3.96768351550386,0.000758737171313459,0.0842056371010089,0.270896403715316,"Peterborough"
"(Intercept)53",-35.804081632653,1.0667813696484,-33.5627173958369,4.6365655636448e-19,-38.0293485759638,-33.5788146893423,"Plymouth"
"dayFriday53",-3.4734693877551,1.26672533969053,-2.74208565891932,0.0125631117225949,-6.11581214407498,-0.831126631435221,"Plymouth"
"dayMonday53",-3.76326530612245,1.26451785847835,-2.97604757488435,0.00746749244179931,-6.4010033373232,-1.1255272749217,"Plymouth"
"daySaturday53",-1.73673469387755,1.26451785847835,-1.37343627235715,0.184818372761936,-4.3744727250783,0.901003337323198,"Plymouth"
"dayThursday53",-2.71020408163263,1.27039595109285,-2.13335384082513,0.0454701999425542,-5.36020359916688,-0.0602045640983877,"Plymouth"
"dayTuesday53",-3.7765306122449,1.26672533969053,-2.9813334382081,0.00737931747301431,-6.41887336856478,-1.13418785592501,"Plymouth"
"dayWednesday53",-2.53979591836735,1.27039595109285,-1.99921600520097,0.0593566780995611,-5.18979543590159,0.110203599166899,"Plymouth"
"days_since_lockdown53",0.263265306122448,0.0431573547359554,6.10012610210134,5.81817809664268e-06,0.173240641662559,0.353289970582338,"Plymouth"
"(Intercept)54",-37.1132653061225,1.1978075904502,-30.9843297053856,2.22832031586941e-18,-39.6118481566592,-34.6146824555857,"Portsmouth"
"dayFriday54",-8.28877551020408,1.42230945352655,-5.827687842229,1.05920010345655e-05,-11.2556610409612,-5.321889979447,"Portsmouth"
"dayMonday54",-8.98061224489796,1.41983084091955,-6.32512830830021,3.57180864579734e-06,-11.9423274803569,-6.01889700943902,"Portsmouth"
"daySaturday54",-1.51938775510204,1.41983084091955,-1.07011885593217,0.297311123903458,-4.48110299056098,1.4423274803569,"Portsmouth"
"dayThursday54",-7.55816326530612,1.42643090364219,-5.29865361582353,3.47282912837189e-05,-10.5336459903541,-4.58268054025809,"Portsmouth"
"dayTuesday54",-8.46122448979592,1.42230945352655,-5.94893359445561,8.1040977024683e-06,-11.428110020553,-5.49433895903884,"Portsmouth"
"dayWednesday54",-6.44183673469388,1.42643090364219,-4.5160524202368,0.000210742068897015,-9.4173194597419,-3.46635400964585,"Portsmouth"
"days_since_lockdown54",0.230612244897959,0.0484581082471633,4.75900222356408,0.000119857190476545,0.129530402370724,0.331694087425194,"Portsmouth"
"(Intercept)55",-29.4265306122449,1.30204753372972,-22.6001968821773,1.0347001927352e-15,-32.1425541742077,-26.710507050282,"Reading"
"dayFriday55",-20.6775510204082,1.54608680970928,-13.3741203214173,1.95660419634972e-11,-23.9026315917616,-17.4524704490547,"Reading"
"dayMonday55",-23.9112244897959,1.5433924943136,-15.4926401274422,1.3241823082083e-12,-27.1306848177186,-20.6917641618733,"Reading"
"daySaturday55",-0.338775510204076,1.5433924943136,-0.21950055572529,0.828484878096576,-3.55823583812673,2.88068481771858,"Reading"
"dayThursday55",-22.2663265306122,1.5505669315596,-14.3601195649234,5.3620044951214e-12,-25.5007524723848,-19.0319005888397,"Reading"
"dayTuesday55",-22.8224489795918,1.54608680970928,-14.7614279070677,3.23319661706732e-12,-26.0475295509453,-19.5973684082384,"Reading"
"dayWednesday55",-21.4836734693878,1.5505669315596,-13.8553667256266,1.03042298371077e-11,-24.7180994111603,-18.2492475276152,"Reading"
"days_since_lockdown55",0.161224489795918,0.0526752049623532,3.06072828593918,0.00616987818931481,0.0513459376672118,0.271103041924624,"Reading"
"(Intercept)56",-26.104081632653,1.12370653116369,-23.2303371998916,6.08580404744087e-16,-28.4480923821144,-23.7600708831917,"Redcar and Cleveland"
"dayFriday56",-6.8734693877551,1.33431983150394,-5.15129073665035,4.85888898899123e-05,-9.65681178323427,-4.09012699227594,"Redcar and Cleveland"
"dayMonday56",-7.06326530612245,1.33199455556069,-5.30277340596878,3.44047624249609e-05,-9.84175726097919,-4.2847733512657,"Redcar and Cleveland"
"daySaturday56",-3.18673469387755,1.33199455556069,-2.39245324282585,0.0266689866603454,-5.9652266487343,-0.408242739020808,"Redcar and Cleveland"
"dayThursday56",-6.06020408163263,1.33818631260635,-4.52866990533576,0.00020464002358527,-8.85161181536098,-3.26879634790428,"Redcar and Cleveland"
"dayTuesday56",-5.6265306122449,1.33431983150394,-4.21677807629009,0.000423765424114455,-8.40987300772406,-2.84318821676573,"Redcar and Cleveland"
"dayWednesday56",-4.18979591836735,1.33818631260635,-3.13095110815099,0.00526188298051538,-6.98120365209569,-1.398388184639,"Redcar and Cleveland"
"days_since_lockdown56",0.0632653061224483,0.0454603002680158,1.3916605422635,0.179311058670019,-0.0315632185383632,0.15809383078326,"Redcar and Cleveland"
"(Intercept)57",-39.952380952381,1.71775636847698,-23.2584676648901,2.50639788070264e-14,-43.5765300975161,-36.3282318072458,"Rutland"
"dayFriday57",6.70714285714286,1.85947843870952,3.60700222036327,0.00217558685826808,2.78398628050834,10.6302994337774,"Rutland"
"dayMonday57",7.12142857142858,1.86855280788056,3.81120005888739,0.00139647505293223,3.17912674935799,11.0637303934992,"Rutland"
"daySaturday57",3.76190476190476,1.86149878800975,2.02090099984802,0.0593286069705358,-0.165514379156037,7.68932390296557,"Rutland"
"dayThursday57",7.15238095238094,1.85846744043513,3.84853713159824,0.00128776154531119,3.23135739565489,11.073404509107,"Rutland"
"dayTuesday57",6.17619047619048,1.87357513331564,3.29647333932136,0.00426242372509636,2.22329247368001,10.129088478701,"Rutland"
"dayWednesday57",8.48095238095238,1.87958420970895,4.51214281176881,0.000307658732383387,4.51537633545892,12.4465284264458,"Rutland"
"days_since_lockdown57",0.195238095238096,0.043352259849289,4.50352751890736,0.000313377975414865,0.103772822073788,0.286703368402403,"Rutland"
"(Intercept)58",-27.0897959183673,1.00664224681755,-26.9110461079994,3.5054852663567e-17,-29.1896148497023,-24.9899769870323,"Shropshire"
"dayFriday58",-7.11632653061225,1.19531450241494,-5.95351810442762,8.02274639591515e-06,-9.6097088906366,-4.6229441705879,"Shropshire"
"dayMonday58",-5.94183673469388,1.19323146655543,-4.97961787066052,7.2028025670377e-05,-8.43087395805595,-3.45279951133181,"Shropshire"
"daySaturday58",-0.308163265306124,1.19323146655543,-0.2582594190176,0.798845722965895,-2.79720048866819,2.18087395805594,"Shropshire"
"dayThursday58",-9.17448979591834,1.1987781854285,-7.65320048982954,2.29572384554936e-07,-11.6750972721019,-6.6738823197348,"Shropshire"
"dayTuesday58",-4.13367346938775,1.19531450241494,-3.45823083467684,0.00248391317963283,-6.62705582941211,-1.6402911093634,"Shropshire"
"dayWednesday58",-4.32551020408163,1.1987781854285,-3.60826569640613,0.00175433005727568,-6.82611768026518,-1.82490272789809,"Shropshire"
"days_since_lockdown58",0.191836734693877,0.0407243862464744,4.71061082499394,0.00013408085714232,0.106887153571394,0.276786315816359,"Shropshire"
"(Intercept)59",-30.4663265306122,0.835330329680101,-36.4721900404115,9.01976726318252e-20,-32.2087950647175,-28.723857996507,"Slough"
"dayFriday59",-6.64387755102041,0.991894052261693,-6.69817258796058,1.61354726176623e-06,-8.71293228759872,-4.5748228144421,"Slough"
"dayMonday59",-8.8030612244898,0.99016551063058,-8.89049470010688,2.1991903685064e-08,-10.8685102864085,-6.73761216257107,"Slough"
"daySaturday59",6.5530612244898,0.99016551063058,6.61814732399286,1.91050694063834e-06,4.48761216257107,8.61851028640853,"Slough"
"dayThursday59",-8.3408163265306,0.994768280402592,-8.38468263499013,5.59996262567157e-08,-10.4158665979499,-6.26576605511127,"Slough"
"dayTuesday59",-9.10612244897959,0.991894052261693,-9.18053942174169,1.3057320113732e-08,-11.1751771855579,-7.03706771240128,"Slough"
"dayWednesday59",-6.90918367346938,0.994768280402591,-6.9455206901784,9.6237857827175e-07,-8.98423394488871,-4.83413340205006,"Slough"
"days_since_lockdown59",0.0530612244897955,0.0337938479105505,1.57014450175204,0.132068071852166,-0.0174315069940748,0.123553955973666,"Slough"
"(Intercept)60",-28.4265306122449,1.11803063603987,-25.4255381703433,1.05822549569506e-16,-30.7587016519474,-26.0943595725423,"Somerset"
"dayFriday60",-4.42755102040816,1.32758011858493,-3.33505372551638,0.00329969324579902,-7.19683462109322,-1.65826741972311,"Somerset"
"dayMonday60",-4.41122448979592,1.32526658772105,-3.32855633022601,0.00334934698093341,-7.17568214966479,-1.64676682992705,"Somerset"
"daySaturday60",-0.338775510204081,1.32526658772105,-0.255628198388857,0.800848546466711,-3.10323317007295,2.42568214966479,"Somerset"
"dayThursday60",-3.01632653061222,1.33142706990744,-2.26548385471981,0.03473930001307,-5.79363473113943,-0.239018330085,"Somerset"
"dayTuesday60",-6.32244897959183,1.32758011858493,-4.76238600675259,0.000118921648044832,-9.09173258027689,-3.55316537890678,"Somerset"
"dayWednesday60",-2.98367346938775,1.33142706990744,-2.24095899567009,0.0365364056711213,-5.76098166991497,-0.206365268860538,"Somerset"
"days_since_lockdown60",0.161224489795918,0.0452306781296168,3.56449419869186,0.00194199949453889,0.0668749485224895,0.255574031069346,"Somerset"
"(Intercept)61",-28.0642857142857,0.701177684879229,-40.0244992381917,1.43993817881989e-20,-29.5269167349823,-26.6016546935891,"South Gloucestershire"
"dayFriday61",-16.9071428571429,0.832597537164342,-20.3065011634855,8.07673376596402e-15,-18.6439108859513,-15.1703748283345,"South Gloucestershire"
"dayMonday61",-18.6714285714286,0.831146596409462,-22.4646634565897,1.16190397418411e-15,-20.4051699908581,-16.937687151999,"South Gloucestershire"
"daySaturday61",-0.578571428571427,0.831146596409462,-0.696112371837706,0.494369398523981,-2.312312848001,1.15516999085814,"South Gloucestershire"
"dayThursday61",-16.9857142857143,0.835010169104119,-20.3419250617489,7.81203639169696e-15,-18.7275149765608,-15.2439135948678,"South Gloucestershire"
"dayTuesday61",-17.8428571428571,0.832597537164342,-21.430350615288,2.87731775276779e-15,-19.5796251716655,-16.1060891140487,"South Gloucestershire"
"dayWednesday61",-16.7642857142857,0.835010169104119,-20.0767443733914,1.00382798265876e-14,-18.5060864051322,-15.0224850234392,"South Gloucestershire"
"days_since_lockdown61",0.171428571428571,0.0283666128226842,6.04332186222401,6.58743176302151e-06,0.112256853957709,0.230600288899434,"South Gloucestershire"
"(Intercept)62",-27.6489795918367,0.582424452095724,-47.4722163404165,4.907721713813e-22,-28.8638957097022,-26.4340634739712,"South Yorkshire"
"dayFriday62",-9.18163265306122,0.691586704563644,-13.2761844501542,2.23444806868261e-11,-10.624257239396,-7.7390080667264,"South Yorkshire"
"dayMonday62",-9.90918367346939,0.690381498818498,-14.3531999197947,5.40953607383518e-12,-11.3492942446734,-8.46907310226538,"South Yorkshire"
"daySaturday62",-0.84081632653061,0.690381498818498,-1.21790101265686,0.237435472223441,-2.28092689773462,0.599294244673399,"South Yorkshire"
"dayThursday62",-9.27244897959181,0.693590727033177,-13.3687614585832,1.97083190998865e-11,-10.7192538835456,-7.82564407563805,"South Yorkshire"
"dayTuesday62",-9.81836734693877,0.691586704563644,-14.1968711690802,6.60942228641749e-12,-11.2609919332736,-8.37574276060395,"South Yorkshire"
"dayWednesday62",-8.47755102040816,0.693590727033177,-12.2226994825475,9.81710580593172e-11,-9.92435592436192,-7.03074611645439,"South Yorkshire"
"days_since_lockdown62",0.159183673469387,0.023562371261015,6.7558426826405,1.42934733500588e-06,0.110033428288002,0.208333918650772,"South Yorkshire"
"(Intercept)63",-37.615306122449,1.08217583588578,-34.7589595656237,2.32754825279175e-19,-39.8726853596211,-35.3579268852768,"Southampton"
"dayFriday63",-8.07551020408163,1.28500514943293,-6.28441855477805,3.89961466076834e-06,-10.7559839753471,-5.39503643281613,"Southampton"
"dayMonday63",-8.96224489795918,1.28276581258851,-6.98665712011311,8.83820497498492e-07,-11.6380474944211,-6.28644230149726,"Southampton"
"daySaturday63",0.212244897959189,1.28276581258851,0.165458804620695,0.870243929170217,-2.46355769850273,2.88804749442111,"Southampton"
"dayThursday63",-8.11326530612244,1.28872873054855,-6.29555709731792,3.80696542302369e-06,-10.8015063314881,-5.42502428075683,"Southampton"
"dayTuesday63",-8.67448979591836,1.28500514943293,-6.7505486649189,1.44531469952968e-06,-11.3549635671839,-5.99401602465286,"Southampton"
"dayWednesday63",-6.63673469387755,1.28872873054855,-5.14983063274504,4.87513267308847e-05,-9.32497571924316,-3.94849366851193,"Southampton"
"days_since_lockdown63",0.212244897959184,0.0437801481773112,4.8479712105949,9.75650169860082e-05,0.120921109145429,0.303568686772938,"Southampton"
"(Intercept)64",-29.7908163265306,1.05996098252002,-28.1055782409122,1.50241323150944e-17,-32.0018561915954,-27.5797764614658,"Southend-on-Sea"
"dayFriday64",-10.734693877551,1.25862662570112,-8.52889463670074,4.27558241332093e-08,-13.3601430125191,-8.10924474258291,"Southend-on-Sea"
"dayMonday64",-11.3826530612245,1.25643325785544,-9.05949678588827,1.62100962972161e-08,-14.0035269110401,-8.76177921140888,"Southend-on-Sea"
"daySaturday64",0.382653061224493,1.25643325785544,0.304555024178228,0.763851489817274,-2.23822078859112,3.00352691104011,"Southend-on-Sea"
"dayThursday64",-10.3520408163265,1.26227376932319,-8.20110586776839,7.92627174434872e-08,-12.9850977595772,-7.71898387307584,"Southend-on-Sea"
"dayTuesday64",-10.765306122449,1.25862662570112,-8.55321657958106,4.08644930456596e-08,-13.3907552574171,-8.13985698748087,"Southend-on-Sea"
"dayWednesday64",-8.39795918367346,1.26227376932319,-6.65304103417781,1.77465152148305e-06,-11.0310161269241,-5.76490224042279,"Southend-on-Sea"
"days_since_lockdown64",0.132653061224489,0.0428814314070423,3.09348491577415,0.00572887295678956,0.0432039627429607,0.222102159706018,"Southend-on-Sea"
"(Intercept)65",-26.0938775510204,0.775290516681425,-33.656902786214,4.38793309243855e-19,-27.7111052298297,-24.4766498722111,"Staffordshire"
"dayFriday65",-10.6897959183673,0.920601138193677,-11.611756139409,2.42557896440772e-10,-12.6101362421507,-8.76945559458399,"Staffordshire"
"dayMonday65",-9.90510204081633,0.918996836414279,-10.7781677241282,8.84448875316402e-10,-11.8220958497295,-7.98810823190318,"Staffordshire"
"daySaturday65",-0.844897959183668,0.918996836414279,-0.919369823382931,0.368858210869903,-2.76189176809682,1.07209584972949,"Staffordshire"
"dayThursday65",-9.78469387755099,0.923268779653878,-10.5978823211364,1.18123571329868e-09,-11.7105988039107,-7.85878895119124,"Staffordshire"
"dayTuesday65",-10.0602040816326,0.920601138193677,-10.9278640491059,6.97391666474342e-10,-11.980544405416,-8.13986375784929,"Staffordshire"
"dayWednesday65",-9.71530612244897,0.923268779653877,-10.5227278735572,1.33405204782288e-09,-11.6412110488087,-7.78940119608922,"Staffordshire"
"days_since_lockdown65",0.155102040816326,0.031364897066838,4.94508368657504,7.79864682170624e-05,0.0896760120076454,0.220528069625006,"Staffordshire"
"(Intercept)66",-27.8438775510204,0.897735825653294,-31.0156693710625,2.18457750401393e-18,-29.7165216686342,-25.9712334334066,"Stockton-on-Tees"
"dayFriday66",-6.68979591836735,1.06599604291724,-6.27562922284385,3.9743565071715e-06,-8.91342469882277,-4.46616713791193,"Stockton-on-Tees"
"dayMonday66",-6.15510204081633,1.06413836614765,-5.78411815288531,1.16665864236922e-05,-8.37485577543354,-3.93534830619912,"Stockton-on-Tees"
"daySaturday66",2.15510204081633,1.06413836614765,2.02520847793332,0.0564007866941554,-0.0646516938008848,4.37485577543354,"Stockton-on-Tees"
"dayThursday66",-5.03469387755098,1.06908499764749,-4.70934854443732,0.000134473902848992,-7.26476610466396,-2.80462165043801,"Stockton-on-Tees"
"dayTuesday66",-6.31020408163265,1.06599604291724,-5.91953799787467,8.64619855912642e-06,-8.53383286208807,-4.08657530117723,"Stockton-on-Tees"
"dayWednesday66",-3.71530612244897,1.06908499764749,-3.47522052093563,0.00238822145686467,-5.94537834956195,-1.485233895336,"Stockton-on-Tees"
"days_since_lockdown66",0.155102040816326,0.0363185040433024,4.27060653796197,0.000373666471074272,0.0793429689226191,0.230861112710032,"Stockton-on-Tees"
"(Intercept)67",-25.5938775510204,0.892761394282953,-28.6682171909739,1.02001645520875e-17,-27.4561451866247,-23.731609915416,"Stoke-on-Trent"
"dayFriday67",-7.43979591836735,1.06008926722108,-7.01808437120591,8.28280025104962e-07,-9.65110338062937,-5.22848845610533,"Stoke-on-Trent"
"dayMonday67",-7.15510204081633,1.05824188399813,-6.76131057465211,1.41304622791523e-06,-9.36255592920219,-4.94764815243046,"Stoke-on-Trent"
"daySaturday67",-0.594897959183672,1.05824188399813,-0.56215688320339,0.580255690312339,-2.80235184756953,1.61255592920219,"Stoke-on-Trent"
"dayThursday67",-6.78469387755099,1.06316110578767,-6.38162348172471,3.16315529214997e-06,-9.00240908277882,-4.56697867232316,"Stoke-on-Trent"
"dayTuesday67",-7.31020408163265,1.06008926722108,-6.89583821633782,1.06694476997121e-06,-9.52151154389466,-5.09889661937063,"Stoke-on-Trent"
"dayWednesday67",-5.71530612244897,1.06316110578767,-5.37576675005869,2.91553324619847e-05,-7.93302132767681,-3.49759091722114,"Stoke-on-Trent"
"days_since_lockdown67",0.155102040816326,0.036117260090823,4.29440218959842,0.000353457054127043,0.0797627564514747,0.230441325181177,"Stoke-on-Trent"
"(Intercept)68",-29.3734693877551,1.0506771779563,-27.9567025952634,1.66658639744249e-17,-31.5651435758484,-27.1817951996618,"Suffolk"
"dayFriday68",-4.22244897959184,1.24760278255557,-3.38444979334098,0.00294505938109943,-6.82490278070995,-1.61999517847373,"Suffolk"
"dayMonday68",-7.13877551020409,1.24542862560421,-5.73198283983617,1.31004047099273e-05,-9.73669409939303,-4.54085692101514,"Suffolk"
"daySaturday68",0.888775510204082,1.24542862560421,0.713630224913851,0.483701138372651,-1.70914307898487,3.48669409939303,"Suffolk"
"dayThursday68",-5.33367346938773,1.25121798220125,-4.26278517833021,0.000380559202262306,-7.94366844482129,-2.72367849395417,"Suffolk"
"dayTuesday68",-5.52755102040816,1.24760278255557,-4.43053758591785,0.000257224359350018,-8.13000482152627,-2.92509721929005,"Suffolk"
"dayWednesday68",-2.66632653061224,1.25121798220125,-2.13098482322114,0.0456875062653876,-5.2763215060458,-0.0563315551786849,"Suffolk"
"days_since_lockdown68",0.138775510204081,0.0425058488760241,3.26485681085547,0.00387650346371486,0.0501098631536877,0.227441157254474,"Suffolk"
"(Intercept)69",-32.7612244897959,1.0004295204175,-32.7471589164263,7.52004606155626e-19,-34.8480839009525,-30.6743650786393,"Surrey"
"dayFriday69",-12.4520408163265,1.18793734137386,-10.4820686938973,1.42517902066778e-09,-14.9300346880746,-9.97404694457845,"Surrey"
"dayMonday69",-16.1489795918367,1.18586716145391,-13.6178655727659,1.4107506315076e-11,-18.6226551439425,-13.675304039731,"Surrey"
"daySaturday69",3.39897959183674,1.18586716145391,2.86623974616979,0.00954596504921942,0.925304039730959,5.87265514394251,"Surrey"
"dayThursday69",-14.8030612244898,1.19137964746333,-12.4251419402777,7.33088399986777e-11,-17.2882356209148,-12.3178868280648,"Surrey"
"dayTuesday69",-16.5479591836735,1.18793734137386,-13.9299932810728,9.3441820082802e-12,-19.0259530554215,-14.0699653119254,"Surrey"
"dayWednesday69",-14.4469387755102,1.19137964746333,-12.1262259316503,1.1297895489545e-10,-16.9321131719352,-11.9617643790852,"Surrey"
"days_since_lockdown69",0.148979591836734,0.0404730462392778,3.6809582099643,0.00148146443293146,0.0645542967820998,0.233404886891369,"Surrey"
"(Intercept)70",-21.1744897959184,0.936037044016828,-22.6214228713129,1.01614030283244e-15,-23.1270288550243,-19.2219507368125,"Swindon"
"dayFriday70",-18.3908163265306,1.11147595588019,-16.5463015454677,3.89003693545394e-13,-20.7093145430116,-16.0723181100496,"Swindon"
"dayMonday70",-19.4295918367347,1.10953902273967,-17.5114091875374,1.34251797177662e-13,-21.7440496814847,-17.1151339919847,"Swindon"
"daySaturday70",-1.5704081632653,1.10953902273967,-1.41536992487895,0.172343611901673,-3.88486600801533,0.744049681484729,"Swindon"
"dayThursday70",-18.2112244897959,1.11469669852205,-16.3373808444411,4.9324642425206e-13,-20.5364410577009,-15.886007921891,"Swindon"
"dayTuesday70",-18.6091836734694,1.11147595588019,-16.7427676460464,3.11902559168013e-13,-20.9276818899504,-16.2906854569884,"Swindon"
"dayWednesday70",-17.5387755102041,1.11469669852205,-15.7341234915814,9.93875996519806e-13,-19.863992078109,-15.2135589422991,"Swindon"
"days_since_lockdown70",0.179591836734694,0.0378680054826453,4.74257448856132,0.000124506045360996,0.100600561477032,0.258583111992355,"Swindon"
"(Intercept)71",-25.8775510204081,0.785561872309872,-32.9414549414391,6.69468844439019e-19,-27.5162043716123,-24.238897669204,"Thurrock"
"dayFriday71",-10.7959183673469,0.932797626450511,-11.5736983684528,2.56922688643224e-10,-12.7417001198191,-8.85013661487481,"Thurrock"
"dayMonday71",-11.6020408163265,0.93117207024615,-12.4596099765531,6.97788103998663e-11,-13.5444317179749,-9.65964991467818,"Thurrock"
"daySaturday71",0.602040816326535,0.93117207024615,0.646540887085873,0.525279947248661,-1.34035008532182,2.54443171797489,"Thurrock"
"dayThursday71",-10.9438775510204,0.935500609880641,-11.6984184034008,2.12885846143792e-10,-12.8952976281263,-8.99245747391445,"Thurrock"
"dayTuesday71",-11.9540816326531,0.932797626450511,-12.81530022556,4.21918680262511e-11,-13.8998633851252,-10.0082998801809,"Thurrock"
"dayWednesday71",-10.3061224489796,0.93550060988064,-11.0166923892167,6.06353970397963e-10,-12.2575425260855,-8.35470237187365,"Thurrock"
"days_since_lockdown71",0.10204081632653,0.0317804316375459,3.21080649533965,0.00438664380705147,0.0357479975922778,0.168333635060782,"Thurrock"
"(Intercept)72",-36.8142857142857,1.4957822139225,-24.61206275327,1.98915620670344e-16,-39.9344327375984,-33.6941386909729,"Torbay"
"dayFriday72",2.59285714285714,1.77613266123922,1.4598330403136,0.159866169584541,-1.11209066598291,6.2978049516972,"Torbay"
"dayMonday72",2.32857142857143,1.77303745239072,1.31332331724388,0.203942594296425,-1.36991988774901,6.02706274489187,"Torbay"
"daySaturday72",0.921428571428569,1.77303745239072,0.519689288111842,0.608984549985443,-2.77706274489187,4.61991988774901,"Torbay"
"dayThursday72",3.76428571428574,1.78127939083727,2.11324833917064,0.0473445697363229,0.0486020156311944,7.47996941294029,"Torbay"
"dayTuesday72",3.15714285714286,1.77613266123922,1.77753775156643,0.0906906434734423,-0.547804951697199,6.86209066598291,"Torbay"
"dayWednesday72",4.23571428571429,1.78127939083727,2.37790562642918,0.0274964967395596,0.520030587059741,7.95139798436883,"Torbay"
"days_since_lockdown72",0.171428571428571,0.0605128711942752,2.8329274094135,0.0102793583522995,0.0452009340282053,0.297656208828936,"Torbay"
"(Intercept)73",-32.1510204081632,0.775290516681424,-41.4696423036146,7.14099084923845e-21,-33.7682480869726,-30.5337927293539,"Tyne and Wear"
"dayFriday73",-8.96836734693878,0.920601138193676,-9.74185993788335,4.90235679113214e-09,-10.8887076707221,-7.04802702315542,"Tyne and Wear"
"dayMonday73",-8.64081632653061,0.918996836414278,-9.40244403913855,8.82442359621982e-09,-10.5578101354438,-6.72382251761746,"Tyne and Wear"
