"","Estimate","Std. Error","t value","Pr(>|t|)","2.5 %","97.5 %","region"
"daySaturday21",-1.86089979762336,1.47584000626418,-1.26090889915221,0.21036604262089,-4.79003367690291,1.06823408165618,"East Riding of Yorkshire"
"dayThursday21",-14.9826993928701,1.4762993998079,-10.1488217056917,6.39907100256484e-17,-17.9127450411674,-12.0526537445728,"East Riding of Yorkshire"
"dayTuesday21",-15.4782004047532,1.47601229559872,-10.4864982838607,1.19736728425444e-17,-18.4076762306698,-12.5487245788367,"East Riding of Yorkshire"
"dayWednesday21",-14.3554498988117,1.45255503757236,-9.88289567519852,2.39992391323326e-16,-17.2383695608429,-11.4725302367804,"East Riding of Yorkshire"
"bank_holiday121",-40.2876861605521,2.99816976171845,-13.4374266177178,7.1409916229661e-24,-46.2382232022408,-34.3371491188635,"East Riding of Yorkshire"
"days_since_lockdown21",0.139100202376628,0.013020146808515,10.6834588290248,4.51315531851574e-18,0.113258815120462,0.164941589632794,"East Riding of Yorkshire"
"(Intercept)22",-37.5034196461003,1.19717732335121,-31.3265369420116,1.57403492914966e-52,-39.8794852375256,-35.127354054675,"East Sussex"
"dayFriday22",-15.1785056994101,1.42587290873424,-10.6450621275105,5.45798385251787e-18,-18.0084687216842,-12.3485426771361,"East Sussex"
"dayMonday22",-15.194422534724,1.42489274011136,-10.6635553027918,4.98045264169727e-18,-18.022440193606,-12.366404875842,"East Sussex"
"daySaturday22",-1.6835832771176,1.4122718461727,-1.19210991968731,0.236126460300081,-4.48655195517134,1.11938540093614,"East Sussex"
"dayThursday22",-16.9840831646861,1.41271145247512,-12.0223299208974,6.30685473580613e-21,-19.787924339561,-14.1802419898113,"East Sussex"
"dayTuesday22",-16.8995001124315,1.41243671457004,-11.9647839355236,8.34343545577863e-21,-19.702796008616,-14.0962042162469,"East Sussex"
"dayWednesday22",-17.0459583052254,1.38998981994839,-12.2633691704723,1.95932668009991e-21,-19.8047033292004,-14.2872132812505,"East Sussex"
"bank_holiday122",-35.8299128223756,2.8690310105087,-12.4885066390491,6.60611736371645e-22,-41.5241451903253,-30.1356804544258,"East Sussex"
"days_since_lockdown22",0.183083389549063,0.0124593361696753,14.6944738512369,2.06755702008373e-26,0.158355056170766,0.20781172292736,"East Sussex"
"(Intercept)23",-34.1347724560219,1.17236048996421,-29.1162767324784,9.67942067177922e-50,-36.4615835028206,-31.8079614092233,"Essex"
"dayFriday23",-19.7948912874266,1.39631534051365,-14.1765192382294,2.2473001228062e-25,-22.5661907187311,-17.0235918561222,"Essex"
"dayMonday23",-22.945916143428,1.39535549025208,-16.444494828542,8.32510165081035e-30,-25.7153105376632,-20.1765217491928,"Essex"
"daySaturday23",-2.7496583813329,1.38299622056571,-1.98818936772522,0.0496090517553136,-5.49452304645937,-0.00479371620643221,"Essex"
"dayThursday23",-21.9823084773321,1.38342671406909,-15.8897527811035,9.51814676140768e-29,-24.7280275528961,-19.236589401768,"Essex"
"dayTuesday23",-22.6340165706675,1.38315767133103,-16.3640176675494,1.1826293652972e-29,-25.3792016708713,-19.8888314704637,"Essex"
"dayWednesday23",-21.1956625239998,1.36117608860012,-15.5715801221561,3.91808585982299e-28,-23.8972202672922,-18.4941047807073,"Essex"
"bank_holiday123",-36.566382128587,2.80955756143717,-13.0149966067548,5.29750839824774e-23,-42.1425761632123,-30.9901880939617,"Essex"
"days_since_lockdown23",0.183674952000415,0.0122010609218867,15.0540148251315,4.02197972522517e-27,0.159459223494777,0.207890680506053,"Essex"
"(Intercept)24",-32.0256655077577,1.21395747452617,-26.3812087159461,4.78281601107097e-46,-34.4350350542848,-29.6162959612307,"Gloucestershire"
"dayFriday24",-17.0123761091795,1.4458585553867,-11.7662796584065,2.1952206351407e-20,-19.8820051077522,-14.1427471106069,"Gloucestershire"
"dayMonday24",-18.232696798298,1.44486464829973,-12.6189652572327,3.52609660562438e-22,-21.1003531664304,-15.3650404301656,"Gloucestershire"
"daySaturday24",-1.32655977029386,1.43206685449493,-0.926325308158692,0.356575971823745,-4.16881606033206,1.51569651974433,"Gloucestershire"
"dayThursday24",-18.7796793108816,1.43251262250795,-13.1096082616035,3.37623591402516e-23,-21.6228203270309,-15.9365382947324,"Gloucestershire"
"dayTuesday24",-17.5468804594122,1.43223403375849,-12.2514058776871,2.07612170867859e-21,-20.389468554011,-14.7042923648134,"Gloucestershire"
"dayWednesday24",-19.0799465518136,1.40947251382793,-13.5369412064625,4.46634298903988e-24,-21.8773593300573,-16.2825337735699,"Gloucestershire"
"bank_holiday124",-37.6111514711224,2.90924458049783,-12.9281503945215,8.01692525413938e-23,-43.385196643822,-31.8371062984229,"Gloucestershire"
"days_since_lockdown24",0.140106896372788,0.0126339715727929,11.0896953951128,6.06775972752991e-19,0.115031960060824,0.165181832684752,"Gloucestershire"
"(Intercept)25",-38.9190130247521,0.818830715666751,-47.5299866994626,5.28947850289493e-69,-40.5441653315564,-37.2938607179479,"Greater London"
"dayFriday25",-23.9693650217078,0.975251127410613,-24.5776337478828,1.89832614184092e-43,-25.904968546466,-22.0337614969497,"Greater London"
"dayMonday25",-25.8389946897757,0.974580723653964,-26.5129342933219,3.12722772260694e-46,-27.773267648654,-23.9047217308974,"Greater London"
"daySaturday25",-0.732345666199636,0.965948438849895,-0.758162275277967,0.450191958378592,-2.64948592927903,1.18479459687976,"Greater London"
"dayThursday25",-26.2637036652656,0.966249115396468,-27.181089479693,3.71380838121393e-47,-28.1814406880585,-24.3459666424727,"Greater London"
"dayTuesday25",-26.7353086676007,0.966061203521554,-27.6745495731981,7.89938839154175e-48,-28.6526727373385,-24.8179445978629,"Greater London"
"dayWednesday25",-25.5078394997665,0.950708250847761,-26.8303546088095,1.13073247521605e-46,-27.3947322083588,-23.6209467911741,"Greater London"
"bank_holiday125",-24.4298946603705,1.96232476992529,-12.449465570014,7.97401427670946e-22,-28.3245661297308,-20.5352231910102,"Greater London"
"days_since_lockdown25",0.134321000467023,0.00852178449554117,15.7620743093542,1.67682542193844e-28,0.117407617192508,0.151234383741538,"Greater London"
"(Intercept)26",-28.8542282877553,0.9196328064676,-31.3758144390121,1.36989671449072e-52,-30.6794448413707,-27.0290117341399,"Greater Manchester"
"dayFriday26",-21.1511459360351,1.09530934068712,-19.3106596925087,5.27960784584705e-35,-23.3250317803545,-18.9772600917156,"Greater Manchester"
"dayMonday26",-21.2233978516943,1.09455640692878,-19.3899535166443,3.84713037911179e-35,-23.395789330926,-19.0510063724626,"Greater Manchester"
"daySaturday26",-3.42036047255806,1.08486144538336,-3.15280857948583,0.00215223330251404,-5.57351013682307,-1.26721080829306,"Greater Manchester"
"dayThursday26",-22.3944147510075,1.08519913669254,-20.6362261024839,2.93755535931675e-37,-24.5482346390436,-20.2405948629715,"Greater Manchester"
"dayTuesday26",-22.0259457215505,1.08498809194105,-20.3006336061679,1.07185313520064e-36,-24.179346744175,-19.872544698926,"Greater Manchester"
"dayWednesday26",-21.3268469029457,1.0677451152368,-19.9737246264206,3.83124010941269e-36,-23.4460253899093,-19.207668415982,"Greater Manchester"
"bank_holiday126",-33.343625136215,2.20389660626963,-15.1293962889908,2.8591744590417e-27,-37.7177498302559,-28.9695004421742,"Greater Manchester"
"days_since_lockdown26",0.112972860775258,0.00957085810510323,11.8038382279453,1.82759426332686e-20,0.0939773567840097,0.131968364766506,"Greater Manchester"
"(Intercept)27",-30.0774670056907,1.30441116176187,-23.0582717224414,3.77997055907986e-41,-32.6663620825349,-27.4885719288465,"Hampshire"
"dayFriday27",-23.9575735561205,1.55359151992655,-15.4207674596815,7.69627191258466e-28,-27.0410226673134,-20.8741244449276,"Hampshire"
"dayMonday27",-24.3858578520402,1.55252355541773,-15.7072385581156,2.13986531165534e-28,-27.4671873493107,-21.3045283547698,"Hampshire"
"daySaturday27",-1.96834967913789,1.53877217990812,-1.27916900554793,0.203889120050508,-5.02238650259483,1.08568714431904,"Hampshire"
"dayThursday27",-24.7050490374137,1.53925116272585,-16.0500440965487,4.68880013769689e-29,-27.7600365091747,-21.6500615656527,"Hampshire"
"dayTuesday27",-25.9299673083908,1.5389518159349,-16.8491092702851,1.44306305451076e-30,-28.9843606596351,-22.8755739571465,"Hampshire"
"dayWednesday27",-23.8341748395689,1.51449430298317,-15.7373816412658,1.87134524657345e-28,-26.8400267977857,-20.8283228813521,"Hampshire"
"bank_holiday127",-36.6868870323284,3.12601650612003,-11.7359863457227,2.54515575644642e-20,-42.8911644718872,-30.4826095927695,"Hampshire"
"days_since_lockdown27",0.164983654195423,0.0135753466515503,12.1531816778014,3.34135538056909e-21,0.138040348937914,0.191926959452932,"Hampshire"
"(Intercept)28",-22.2682874094062,1.22822332478902,-18.1304873144558,6.43399371400561e-33,-24.7059707197181,-19.8306040990942,"Hartlepool"
"dayFriday28",-17.9640582567934,1.46284959674131,-12.2801812960202,1.80625258072119e-21,-20.8674097690971,-15.0607067444897,"Hartlepool"
"dayMonday28",-18.4911940221058,1.46184400973146,-12.6492251560429,3.04897851631474e-22,-21.3925497225554,-15.5898383216561,"Hartlepool"
"daySaturday28",-7.04651030045144,1.44889582234703,-4.86336573808113,4.45410115830576e-06,-9.92216743318239,-4.17085316772049,"Hartlepool"
"dayThursday28",-21.0728642346877,1.44934682881351,-14.5395593489094,4.20643802874084e-26,-23.9494164904097,-18.1963119789657,"Hartlepool"
"dayTuesday28",-20.4403127324304,1.4490649662217,-14.1058635802414,3.11948002284261e-25,-23.3163055689312,-17.5643198959296,"Hartlepool"
"dayWednesday28",-18.6649218168924,1.42603596374592,-13.0886753850606,3.72977808556821e-23,-21.4952084582287,-15.834635175556,"Hartlepool"
"bank_holiday128",-39.9344351616419,2.94343263768624,-13.5673005219625,3.87142249327189e-24,-45.776334164128,-34.0925361591557,"Hartlepool"
"days_since_lockdown28",0.153489699548544,0.0127824399915512,12.007856062692,6.76657553991631e-21,0.12812009452348,0.178859304573608,"Hartlepool"
"(Intercept)29",-32.2330306332485,1.19772753311395,-26.9118223820459,8.72195408552676e-47,-34.6101882387471,-29.8558730277499,"Herefordshire"
"dayFriday29",-10.0902772732776,1.42652822451704,-7.07331064318317,2.35710606969073e-10,-12.9215409159799,-7.25901363057526,"Herefordshire"
"dayMonday29",-10.4745368688703,1.42554760541925,-7.34772857044628,6.34981291865227e-11,-13.3038542541126,-7.64521948362802,"Herefordshire"
"daySaturday29",-0.849691245913536,1.41292091105411,-0.60137212158579,0.54899502497251,-3.65394813808663,1.95456564625956,"Herefordshire"
"dayThursday29",-10.7490737377406,1.41336071939483,-7.60532933329514,1.8329070879587e-11,-13.554203527725,-7.94394394775631,"Herefordshire"
"dayTuesday29",-9.70061750817289,1.41308585522318,-6.86484651468029,6.32372965463501e-10,-12.5052017688627,-6.89603324748304,"Herefordshire"
"dayWednesday29",-10.2831789562901,1.39062864425129,-7.39462616335401,5.06818946573525e-11,-13.0431918696708,-7.52316604290935,"Herefordshire"
"bank_holiday129",-38.1365782782419,2.87034958616227,-13.2863879933285,1.45876191888121e-23,-43.8334276538638,-32.43972890262,"Herefordshire"
"days_since_lockdown29",0.150308754086451,0.0124650623459601,12.0584037138944,5.29285817694895e-21,0.125569055833314,0.175048452339588,"Herefordshire"
"(Intercept)30",-37.1648867901682,1.28968701344135,-28.8169814868483,2.3794144318757e-49,-39.7245585084464,-34.6052150718901,"Isle of Wight"
"dayFriday30",-12.2888303668725,1.5360546322952,-8.00025605112122,2.68022563916486e-12,-15.3374736105729,-9.240187123172,"Isle of Wight"
"dayMonday30",-11.4629434556242,1.53499872293302,-7.46772181915642,3.56408305114385e-11,-14.5094910115312,-8.41639589971715,"Isle of Wight"
"daySaturday30",-6.03085119263833,1.5214025724771,-3.96400749002224,0.000140954343452287,-9.05041415349495,-3.0112882317817,"Isle of Wight"
"dayThursday30",-13.7592202445817,1.52187614855326,-9.04095925129099,1.57785438545951e-14,-16.779723122857,-10.7387173663064,"Isle of Wight"
"dayTuesday30",-12.8716309480567,1.52158018077859,-8.4593839422056,2.80804025175029e-13,-15.8915464122273,-9.85171548388605,"Isle of Wight"
"dayWednesday30",-12.5279255963191,1.49739874339168,-8.36645926918757,4.4395835355043e-13,-15.4998476010368,-9.55600359160147,"Isle of Wight"
"bank_holiday130",-37.5930802760625,3.09073013933801,-12.1631713482803,3.18336783300798e-21,-43.7273240453189,-31.4588365068061,"Isle of Wight"
"days_since_lockdown30",0.235815474028333,0.0134221086055573,17.5691823809782,6.7162769617358e-32,0.209176303873685,0.26245464418298,"Isle of Wight"
"(Intercept)31",-28.2721377544842,1.36113186700918,-20.7710497709576,1.75295024324086e-37,-30.9736077301599,-25.5706677788086,"Kent"
"dayFriday31",-22.1137313407018,1.62114752470456,-13.6407890113096,2.74017902601044e-24,-25.3312604209322,-18.8962022604715,"Kent"
"dayMonday31",-22.8410850500753,1.62003312108062,-14.0991469574643,3.21835641606807e-25,-26.0564023475945,-19.625767752556,"Kent"
"daySaturday31",-1.77977098576444,1.60568378402338,-1.10841935596113,0.270421506832226,-4.96660882132231,1.40706684979344,"Kent"
"dayThursday31",-24.3393129572933,1.60618359481623,-15.15350613457,2.56392436863975e-27,-27.5271427789204,-21.1514831356663,"Kent"
"dayTuesday31",-23.8404580284711,1.6058712313005,-14.8458092802149,1.03596611029235e-26,-27.027667894986,-20.6532481619562,"Kent"
"dayWednesday31",-22.4773854928822,1.5803502136626,-14.2230407529663,1.81144864892705e-25,-25.6139432039605,-19.3408277818039,"Kent"
"bank_holiday131",-35.6871594624047,3.26194746565152,-10.9404458036778,1.26693368474005e-18,-42.1612222290428,-29.2130966957665,"Kent"
"days_since_lockdown31",0.153562347568886,0.014165653802106,10.8404701762552,2.07596859290682e-18,0.125447446022799,0.181677249114973,"Kent"
"(Intercept)32",-29.5253455105253,1.0978894056324,-26.8928230467059,9.26582801156407e-47,-31.704352069563,-27.3463389514875,"Kingston upon Hull"
"dayFriday32",-9.3254311314064,1.30761811950754,-7.13161663354624,1.78584442957352e-10,-11.920691131645,-6.73017113116779,"Kingston upon Hull"
"dayMonday32",-10.0243500596752,1.30671924118282,-7.67138781135668,1.33070017060653e-11,-12.6178260352613,-7.43087408408901,"Kingston upon Hull"
"daySaturday32",2.58852853164513,1.29514506125594,1.99863985053147,0.0484460721583919,0.0180240993189766,5.15903296397129,"Kingston upon Hull"
"dayThursday32",-10.3677477383979,1.29554820880364,-8.00259509290815,2.64973312429273e-12,-12.9390523070094,-7.79644316978647,"Kingston upon Hull"
"dayTuesday32",-10.9770570632902,1.29529625629048,-8.4745532228486,2.60556151372177e-13,-13.5478615759071,-8.40625255067341,"Kingston upon Hull"
"dayWednesday32",-10.3099024008441,1.27471099518189,-8.08803127910017,1.74390914931673e-12,-12.8398508684485,-7.77995393323961,"Kingston upon Hull"
"bank_holiday132",-39.4626770795496,2.63108788433362,-14.9986160912844,5.17067201476167e-27,-44.684658208027,-34.2406959510722,"Kingston upon Hull"
"days_since_lockdown32",0.121861864978465,0.0114260209536947,10.6652933223495,4.93778435337009e-18,0.0991843762677854,0.144539353689144,"Kingston upon Hull"
"(Intercept)33",-28.8457924688218,1.12720121049804,-25.5906329767661,6.33858387615762e-45,-31.0829748466003,-26.6086100910433,"Lancashire"
"dayFriday33",-16.9948540985591,1.34252932910766,-12.6588326452839,2.91149220438221e-22,-19.6594031859429,-14.3303050111753,"Lancashire"
"dayMonday33",-16.2427291439642,1.34160645224,-12.1069253333157,4.18193104800363e-21,-18.9054465762309,-13.5800117116975,"Lancashire"
"daySaturday33",-2.78404165153166,1.3297232611306,-2.09370004489846,0.0388948406798067,-5.42317423887969,-0.144909064183628,"Lancashire"
"dayThursday33",-18.6187916212617,1.33013717204134,-13.9976477709345,5.16063778819294e-25,-21.2587457071912,-15.9788375353321,"Lancashire"
"dayTuesday33",-18.2985833636033,1.32987849281887,-13.759590415525,1.56926765252791e-24,-20.9380240428823,-15.6591426843244,"Lancashire"
"dayWednesday33",-17.2420208257658,1.30874363978086,-13.1744829939749,2.48038951598623e-23,-19.8395146721872,-14.6445269793444,"Lancashire"
"bank_holiday133",-38.5984380675627,2.70133351586471,-14.2886607080826,1.33702379047031e-25,-43.959837329656,-33.2370388054693,"Lancashire"
"days_since_lockdown33",0.149291681801671,0.0117310765402294,12.7261706365741,2.10754288361763e-22,0.126008742195373,0.172574621407969,"Lancashire"
"(Intercept)34",-27.9783041876394,0.997941875965276,-28.0360057649419,2.5767863776153e-48,-29.958942567162,-25.9976658081168,"Leicester"
"dayFriday34",-20.8184638403127,1.18857771332248,-17.5154418654864,8.42487332696007e-32,-23.1774615863233,-18.4594660943021,"Leicester"
"dayMonday34",-22.3807577880408,1.18776066534203,-18.8428177839985,3.47132075682168e-34,-24.7381339199805,-20.023381656101,"Leicester"
"daySaturday34",-3.39034646186842,1.17724015319414,-2.87991065601151,0.00489543205427513,-5.72684228941949,-1.05385063431736,"Leicester"
"dayThursday34",-21.637706052272,1.17760659977608,-18.3743077326386,2.35161632224238e-33,-23.9749291748507,-19.3004829296933,"Leicester"
"dayTuesday34",-22.3526404095965,1.17737758402792,-18.985107847158,1.95208318684022e-34,-24.6894089993098,-20.0158718198831,"Leicester"
"dayWednesday34",-20.7160065642675,1.15866632405715,-17.8791824135606,1.82982610466418e-32,-23.0156384824773,-18.4163746460577,"Leicester"
"bank_holiday134",-27.4334362513621,2.39156400057342,-11.4709187146087,9.31265558928034e-20,-32.1800287741366,-22.6868437285877,"Leicester"
"days_since_lockdown34",0.142986871464895,0.0103858409843937,13.7674812930176,1.51231498940112e-24,0.122373852056915,0.163599890872876,"Leicester"
"(Intercept)35",-29.0724300762804,1.21681588459442,-23.8922177499109,2.00746957613463e-42,-31.487472775545,-26.6573873770157,"Leicestershire"
"dayFriday35",-19.2004540501271,1.44926300466825,-13.2484262609893,1.74632169431402e-23,-22.0768399381244,-16.3240681621297,"Leicestershire"
"dayMonday35",-23.3668180167091,1.44826675730653,-16.1343329181749,3.23544564244029e-29,-26.2412266294686,-20.4924094039495,"Leicestershire"
"daySaturday35",-3.21121201113935,1.43543882954446,-2.23709429133838,0.0275696154302784,-6.06016073824101,-0.362263284037688,"Leicestershire"
"dayThursday35",-21.5003027000848,1.43588564717232,-14.9735480276059,5.79391416051307e-27,-24.3501382364924,-18.6504671636771,"Leicestershire"
"dayTuesday35",-24.5109093110546,1.43560640245186,-17.0735580930766,5.50782668832879e-31,-27.3601906239909,-21.6616279981183,"Leicestershire"
"dayWednesday35",-22.276439338903,1.41279128776276,-15.7676788722127,1.63558676408753e-28,-25.0804389647243,-19.4724397130817,"Leicestershire"
"bank_holiday135",-35.3295495822739,2.91609474961363,-12.1153640796325,4.01413368732747e-21,-41.1171904444457,-29.5419087201021,"Leicestershire"
"days_since_lockdown35",0.12212132219397,0.0126637197907523,9.64340053411075,7.89817824552307e-16,0.0969873439040796,0.14725530048386,"Leicestershire"
"(Intercept)36",-28.2339024094926,1.26914047982879,-22.2464753573233,7.07338421994419e-40,-30.7527949461177,-25.7150098728675,"Lincolnshire"
"dayFriday36",-16.572278726238,1.51158311493924,-10.9635246401282,1.13052022714988e-18,-19.5723527820451,-13.5722046704308,"Lincolnshire"
"dayMonday36",-14.0018706865238,1.51054402770287,-9.26942242644648,5.07227505867577e-15,-16.9998824418006,-11.003858931247,"Lincolnshire"
"daySaturday36",-2.10124712434919,1.49716448310514,-1.40348448554642,0.163665645108615,-5.0727041872446,0.870209938546227,"Lincolnshire"
"dayThursday36",-18.1037413730476,1.49763051444628,-12.0882562143447,4.57859680022689e-21,-21.0761233791512,-15.131359366944,"Lincolnshire"
"dayTuesday36",-14.9308390846349,1.49733926185581,-9.97158056627029,1.54414123446089e-16,-17.9026430349692,-11.9590351343006,"Lincolnshire"
"dayWednesday36",-14.1381235621746,1.47354306888162,-9.59464562709054,1.00658346749163e-15,-17.0626986565741,-11.213548467775,"Lincolnshire"
"bank_holiday136",-36.4532328369052,3.04149044782105,-11.9853188633292,7.55027993433608e-21,-42.4897494487357,-30.4167162250747,"Lincolnshire"
"days_since_lockdown36",0.165419542317472,0.0132082754795807,12.5239318768905,5.5697966572874e-22,0.139204771725888,0.191634312909055,"Lincolnshire"
"(Intercept)37",-21.559209866293,1.16228512910848,-18.5489853791985,1.14867625355625e-33,-23.8660241107939,-19.2523956217922,"Luton"
"dayFriday37",-21.7578209053326,1.3843152935618,-15.7173882326695,2.0453754980506e-28,-24.5053035652185,-19.0103382454468,"Luton"
"dayMonday37",-24.6272101430474,1.38336369233099,-17.802411816628,2.52214067312667e-32,-27.3728041379067,-21.8816161481882,"Luton"
"daySaturday37",0.356463079238248,1.37111063920776,0.259981265584968,0.795429263342509,-2.36481199698784,3.07773815546434,"Luton"
"dayThursday37",-23.5306107622853,1.37153743301516,-17.1563751712967,3.86666380533702e-31,-26.2527329060766,-20.808488618494,"Luton"
"dayTuesday37",-23.9795928251431,1.37127070245215,-17.4871327610675,9.49467646750152e-32,-26.7011855826016,-21.2580000676846,"Luton"
"dayWednesday37",-23.1551017937142,1.3494780312208,-17.1585615015659,3.83076418001242e-31,-25.8334421312946,-20.4767614561338,"Luton"
"bank_holiday137",-32.9387940428623,2.78541199655439,-11.8254657061893,1.64462344788343e-20,-38.4670658150253,-27.4105222706993,"Luton"
"days_since_lockdown37",0.156463079238233,0.0120962040176638,12.9348908971569,7.76301051019863e-23,0.13245546266162,0.180470695814846,"Luton"
"(Intercept)38",-32.6791811530278,1.26067441235053,-25.9219833708668,2.13047769309313e-45,-35.1812708892345,-30.1770914168211,"Medway"
"dayFriday38",-18.945298635255,1.50149978306743,-12.6175833316149,3.54959361693415e-22,-21.9253600685039,-15.9652372020061,"Medway"
"dayMonday38",-19.9912900212755,1.50046762728018,-13.3233730990336,1.22438944878231e-23,-22.9693029110019,-17.0132771315491,"Medway"
"daySaturday38",-0.584669537993193,1.48717733373794,-0.393140431022881,0.695078481012237,-3.53630487397734,2.36696579799095,"Medway"
"dayThursday38",-20.3540086139795,1.48764025631938,-13.6820770529147,2.25718936872505e-24,-23.3065627231444,-17.4014545048147,"Medway"
"dayTuesday38",-21.363994257347,1.48735094659034,-14.3637883892316,9.44962295657495e-26,-24.3159741667846,-18.4120143479093,"Medway"
"dayWednesday38",-19.8131681023299,1.4637134911071,-13.5362338481583,4.48124894795568e-24,-22.7182342058116,-16.9081019988482,"Medway"
"bank_holiday138",-35.3606066109699,3.02120154854239,-11.7041534776222,2.97336760010046e-20,-41.3568553739833,-29.3643578479564,"Medway"
"days_since_lockdown38",0.148663795340148,0.013120166910625,11.330937811451,1.85125637229272e-19,0.122623895868257,0.174703694812039,"Medway"
"(Intercept)39",-35.9407901337069,0.982953332407249,-36.5640859527767,1.54566476612167e-58,-37.8916804033053,-33.9898998641085,"Merseyside"
"dayFriday39",-14.8421790946672,1.17072592329613,-12.6777572780482,2.65861360333766e-22,-17.1657459791007,-12.5186122102338,"Merseyside"
"dayMonday39",-16.2727898569526,1.16992114693143,-13.9093048276238,7.79135477913858e-25,-18.5947594830755,-13.9508202308297,"Merseyside"
"daySaturday39",-0.989796412571553,1.15955864714717,-0.853597543346967,0.395431054847118,-3.29119934510754,1.31160651996444,"Merseyside"
"dayThursday39",-15.502722571048,1.15991958990099,-13.3653424823796,1.00387963903215e-23,-17.8048418750364,-13.2006032670597,"Merseyside"
"dayTuesday39",-17.2204071748568,1.15969401384466,-14.849095510778,1.02056832279507e-26,-19.522078772816,-14.9187355768977,"Merseyside"
"dayWednesday39",-15.7198982062857,1.14126378680963,-13.7741146157194,1.46604898047051e-24,-17.9849909053249,-13.4548055072466,"Merseyside"
"bank_holiday139",-33.0612059571377,2.35564401158636,-14.0348905838592,4.33907921346239e-25,-37.7365072449281,-28.3859046693472,"Merseyside"
"days_since_lockdown39",0.143536920761766,0.0102298513083108,14.0311834879902,4.41458904771261e-25,0.123233497680686,0.163840343842846,"Merseyside"
"(Intercept)40",-26.1539774791136,1.10545028016986,-23.6591169664319,4.52671845983722e-42,-28.3479902811524,-23.9599646770749,"Middlesbrough"
"dayFriday40",-16.7230899624651,1.31662334033742,-12.7014989406002,2.37231439186612e-22,-19.33622283328,-14.1099570916503,"Middlesbrough"
"dayMonday40",-18.3632522097106,1.31571827167495,-13.9568269325117,6.24200388971908e-25,-20.9745887697662,-15.7519156496551,"Middlesbrough"
"daySaturday40",-4.29772369536263,1.30406438342603,-3.29563766174771,0.00137235113667558,-6.8859305132033,-1.70951687752196,"Middlesbrough"
"dayThursday40",-20.0265044194212,1.30447030734448,-15.3522117802661,1.04706169241136e-27,-22.6155168838746,-17.4374919549679,"Middlesbrough"
"dayTuesday40",-19.0712192759414,1.30421661970087,-14.6227390357251,2.87167661485288e-26,-21.6597282406465,-16.4827103112363,"Middlesbrough"
"dayWednesday40",-18.215528514348,1.28348959333272,-14.1921902670433,2.08981222260367e-25,-20.7629000692431,-15.6681569594529,"Middlesbrough"
"bank_holiday140",-34.0853614239012,2.64920749209048,-12.866248312247,1.07762384140499e-22,-39.3433049580152,-28.8274178897873,"Middlesbrough"
"days_since_lockdown40",0.168942971304032,0.0115047089439877,14.6846801710981,2.16232441926378e-26,0.146109308714557,0.191776633893507,"Middlesbrough"
"(Intercept)41",-25.952673274177,1.04881957726925,-24.7446499251554,1.07626683785361e-43,-28.0342898071287,-23.8710567412254,"Milton Keynes"
"dayFriday41",-26.493865566568,1.24917453096428,-21.2090984164691,3.32389147789732e-38,-28.9731312215509,-24.014599911585,"Milton Keynes"
"dayMonday41",-28.3138282047291,1.24831582772905,-22.6816223713497,1.45826575762407e-40,-30.7913895714911,-25.836266837967,"Milton Keynes"
"daySaturday41",0.539987546053669,1.23725895220417,0.436438584737401,0.66348845301446,-1.91562898348932,2.99560407559666,"Milton Keynes"
"dayThursday41",-28.5133706951724,1.23764408119657,-23.0384252858909,4.05712336918034e-41,-30.9697515991562,-26.0569897911885,"Milton Keynes"
"dayTuesday41",-28.4799750921073,1.23740338962329,-23.0159181160621,4.39632805259381e-41,-30.9358782899449,-26.0240718942697,"Milton Keynes"
"dayWednesday41",-27.7091728936398,1.21773818041084,-22.7546227418863,1.12117001051187e-40,-30.1260460947957,-25.2922996924839,"Milton Keynes"
"bank_holiday141",-31.3923901198692,2.51349222284871,-12.4895513240499,6.57294718052893e-22,-36.3809764124229,-26.4038038273156,"Milton Keynes"
"days_since_lockdown41",0.139987546053656,0.0109153384712923,12.8248470188833,1.31364324447156e-22,0.118323620706491,0.16165147140082,"Milton Keynes"
"(Intercept)42",-32.7852126684309,1.35451342841665,-24.2044205547337,6.81568555385302e-43,-35.4735468755768,-30.0968784612851,"Norfolk"
"dayFriday42",-14.2510309100029,1.61326477241454,-8.83365902093905,4.41172065839164e-14,-17.4529149089936,-11.0491469110122,"Norfolk"
"dayMonday42",-14.8011372874613,1.61215578752491,-9.18095968267746,7.8725680448486e-15,-18.0008202584286,-11.601454316494,"Norfolk"
"daySaturday42",-2.81663120751387,1.5978762234327,-1.76273428830609,0.0810949577466543,-5.98797319654122,0.354710781513476,"Norfolk"
"dayThursday42",-15.383226955875,1.59837360391948,-9.62429992471895,8.68538870411704e-16,-18.5555561074867,-12.2108978042633,"Norfolk"
"dayTuesday42",-17.5667375849722,1.5980627592564,-10.9925204646821,9.79797385833173e-19,-20.7384497959739,-14.3950253739706,"Norfolk"
"dayWednesday42",-14.7791489370902,1.57266583634595,-9.39751382367996,2.68314612871623e-15,-17.9004552863381,-11.6578425878424,"Norfolk"
"bank_holiday142",-38.7334725753723,3.24608640213758,-11.9323603185257,9.76953273562751e-21,-45.1760555214995,-32.2908896292452,"Norfolk"
"days_since_lockdown42",0.183368792486119,0.0140967739881183,13.0078550341145,5.48094555187559e-23,0.155390598303902,0.211346986668336,"Norfolk"
