"","acf","lag","interval"
"1512",0.244563621082152,95,"180"
"1513",0.205525836593991,96,"180"
"1514",0.169918737637302,97,"180"
"1515",0.137551303455939,98,"180"
"1516",0.107152352325352,99,"180"
"1517",0.0783704130843058,100,"180"
"1518",0.0507715135578756,101,"180"
"1519",0.0242430401104408,102,"180"
"1520",-0.00110188225411315,103,"180"
"1521",-0.0251071081403287,104,"180"
"1522",-0.0479264310955043,105,"180"
"1523",-0.0695453865230351,106,"180"
"1524",-0.0900742189426464,107,"180"
"1525",-0.109566144907968,108,"180"
"1526",-0.127811670176145,109,"180"
"1527",-0.144834302360017,110,"180"
"1528",-0.160907367058491,111,"180"
"1529",-0.176072361243044,112,"180"
"1530",-0.190472067115183,113,"180"
"1531",-0.204144049353306,114,"180"
"1532",-0.217002697588164,115,"180"
"1533",-0.22895428310589,116,"180"
"1534",-0.239542528052286,117,"180"
"1535",-0.249388542830663,118,"180"
"1536",-0.258513422227985,119,"180"
"1537",-0.266947165234614,120,"180"
"1538",-0.274598107753192,121,"180"
"1539",-0.281492205851108,122,"180"
"1540",-0.287772105325283,123,"180"
"1541",-0.294065209339867,124,"180"
"1542",-0.299803535234066,125,"180"
"1543",-0.304886832314385,126,"180"
"1544",-0.309353054687008,127,"180"
"1545",-0.313464374637438,128,"180"
"1546",-0.317360488352368,129,"180"
"1547",-0.320465150506216,130,"180"
"1548",-0.32291779608824,131,"180"
"1549",-0.324859119637366,132,"180"
"1550",-0.326426073633102,133,"180"
"1551",-0.327516053237388,134,"180"
"1552",-0.328257705654441,135,"180"
"1553",-0.328546139420643,136,"180"
"1554",-0.327677691679207,137,"180"
"1555",-0.325425139338629,138,"180"
"1556",-0.322766379180544,139,"180"
"1557",-0.319845031430663,140,"180"
"1558",-0.316700364358782,141,"180"
"1559",-0.313252027388299,142,"180"
"1560",-0.309538946664174,143,"180"
"1561",-0.306082526199932,144,"180"
"1562",-0.30303259229633,145,"180"
"1563",-0.299807460798228,146,"180"
"1564",-0.296301286723179,147,"180"
"1565",-0.292516900891981,148,"180"
"1566",-0.288332549892094,149,"180"
"1567",-0.281943634211705,150,"180"
"1568",-0.274411925688747,151,"180"
"1569",-0.265724253724662,152,"180"
"1570",-0.256822150356565,153,"180"
"1571",-0.247688988987818,154,"180"
"1572",-0.238308271451805,155,"180"
"1573",-0.228779514879055,156,"180"
"1574",-0.220873383508277,157,"180"
"1575",-0.2125322322107,158,"180"
"1576",-0.203602734030204,159,"180"
"1577",-0.194294209657323,160,"180"
"1578",-0.184579725957659,161,"180"
"1579",-0.174438022269211,162,"180"
"1580",-0.163841981845897,163,"180"
"1581",-0.152653829226301,164,"180"
"1582",-0.140607592930945,165,"180"
"1583",-0.12780420470308,166,"180"
"1584",-0.113150232168388,167,"180"
"1585",-0.0980674531489527,168,"180"
"1586",-0.0825609622657914,169,"180"
"1587",-0.0665264759611898,170,"180"
"1588",-0.0501212355819942,171,"180"
"1589",-0.0332708506837816,172,"180"
"1590",-0.0161461198755847,173,"180"
