"","X","date","region","retail_recreation","grocery_pharmacy","parks","transit_stations","workplaces","residential","retail_recreation_av","grocery_pharmacy_av","parks_av","transit_stations_av","workplaces_av","residential_av"
"4474","new.4158",2021-03-19,"SOUTH EAST",-49.7368421052632,-3.89473684210526,31.25,-48.8421052631579,-40.9473684210526,16.2105263157895,-50.3609022556391,-8.15789473684211,23.8215852130326,-50.9248120300752,-36.4812030075188,14.8137009189641
"4475","new.4159",2021-03-20,"SOUTH EAST",-56.2631578947368,-8.94736842105263,17.1052631578947,-55.1578947368421,-21.4736842105263,12,-50.0902255639098,-7.80451127819549,26.2324695667741,-50.7894736842105,-36.2857142857143,14.7385129490393
"4476","new.4364",2021-03-21,"SOUTH EAST",-54.6315789473684,-11.4736842105263,33.125,-50.6842105263158,-19.8421052631579,9.22222222222222,-50,-7.54887218045113,26.9181838524884,-50.6917293233083,-36.1203007518797,14.6708437761069
"4477","new.4717",2021-03-22,"SOUTH EAST",-43.6842105263158,-6.78947368421053,48,-48.1578947368421,-42.7368421052632,15.2105263157895,-49.7142857142857,-7.08270676691729,28.2217552810598,-50.4360902255639,-35.9699248120301,14.5881370091896
"4478","new.4718",2021-03-23,"SOUTH EAST",-47.1578947368421,-7.68421052631579,29.1428571428571,-49.9473684210526,-43.1578947368421,16.1052631578947,-49.9699248120301,-7.11278195488722,23.2971521064566,-50.6315789473684,-35.9699248120301,14.7309941520468
"4479","new.4719",2021-03-24,"SOUTH EAST",-48.4210526315789,-6.84210526315789,20.8666666666667,-50.2105263157895,-41.4736842105263,16.5789473684211,-49.5413533834586,-6.60902255639098,24.3121897004416,-50.2255639097744,-35.8646616541353,14.6182121971596
"4480","new.4720",2021-03-25,"SOUTH EAST",-48.1052631578947,-3.94736842105263,18.0625,-50.0526315789474,-42.1578947368421,16.7894736842105,-50.0300751879699,-6.96992481203008,20.6136602886769,-50.6466165413534,-36.2406015037594,14.7055137844612
"4481","new.4721",2021-03-26,"SOUTH EAST",-51.5263157894737,-4.10526315789474,-3.22222222222222,-50.2105263157895,-40.9473684210526,17.2105263157895,-49.4661654135338,-6.3609022556391,24.9755650505816,-50.2631578947368,-36.2481203007519,14.562656641604
"4482","new.4722",2021-03-27,"SOUTH EAST",-53.2631578947368,-5.42105263157895,24.2105263157895,-52.3157894736842,-20.7368421052632,11.2105263157895,-48.5187969924812,-5.22556390977444,34.2918915811939,-49.3383458646617,-36.203007518797,14.2694235588972
"4483","new.4723",2021-03-28,"SOUTH EAST",-58.0526315789474,-14,7.23529411764706,-53.6315789473684,-22.4736842105263,9.83333333333333,-47.4586466165414,-3.66165413533835,39.9640004247313,-48.5338345864662,-36.2932330827068,13.9987468671679
"4484","new.4724",2021-03-29,"SOUTH EAST",-39.7368421052632,-2.52631578947368,78.5333333333333,-45.4736842105263,-42.7894736842105,14.2105263157895,-45.6766917293233,-0.624060150375942,45.0503099485408,-47.593984962406,-36.4436090225564,13.6604010025063
"4485","new.4725",2021-03-30,"SOUTH EAST",-40.5263157894737,0.263157894736842,94.3571428571429,-43.4736842105263,-42.8421052631579,14.0526315789474,-45.1428571428571,-0.187969924812032,55.5909845517154,-48.4812030075188,-40.9248120300752,14.374686716792
