"","(Intercept)","days_since_lockdown","dayMonday","dayTuesday","dayWednesday","dayThursday","dayFriday","daySaturday"
"Northamptonshire",-55.1214285714286,0.157142857142857,10.3428571428571,12.1857142857143,13.5285714285714,12.2214285714286,9.81428571428571,-1.84285714285714
"Northumberland",-38.269387755102,0.075510204081632,4.42448979591837,3.34897959183674,2.0234693877551,5.22653061224493,-0.0989795918367344,-7.42448979591837
"Nottingham",-67.3204081632653,0.116326530612244,9.38367346938776,8.76734693877551,7.40102040816327,9.34897959183679,7.23265306122449,-2.63367346938776
"Nottinghamshire",-46.5387755102041,0.151020408163265,7.84897959183674,9.69795918367347,8.0469387755102,9.95306122448982,6.30204081632653,-4.84897959183674
"Oxfordshire",-61.1469387755102,0.177551020408163,8.82244897959185,9.39489795918367,8.71734693877551,8.28265306122452,7.85510204081633,-4.07244897959184
"Peterborough",-66.7510204081632,0.240816326530612,6.75918367346939,9.26836734693877,13.2775510204082,8.47244897959187,6.73163265306122,2.49081632653061
"Plymouth",-43.0285714285714,0.242857142857142,5.25714285714286,4.51428571428572,3.27142857142857,7.22857142857145,2.98571428571429,-6.75714285714286
"Portsmouth",-52.0173469387755,0.0938775510204082,5.90612244897959,6.81224489795918,4.21836734693877,5.28163265306123,0.937755102040817,-2.40612244897959
"Reading",-68.9602040816326,0.108163265306121,3.89183673469388,2.53367346938776,1.17551020408164,0.824489795918429,2.46632653061224,-4.64183673469388
"Redcar and Cleveland",-43,-4.34303352855546e-16,11.5,15,12.75,10.75,13,-1.5
"Rutland",NA,NA,NA,NA,NA,NA,NA,NA
"Shropshire",-60.1734693877551,0.438775510204082,12.5612244897959,12.8724489795918,13.1836734693878,11.8163265306122,9.62755102040816,-0.561224489795918
"Slough",-49.4938775510204,0.0551020408163257,-1.30510204081632,-0.61020408163265,-0.915306122448976,-1.83469387755099,1.61020408163265,-4.94489795918367
"Somerset",-56.1448979591837,0.195918367346939,14.0540816326531,19.6081632653061,16.1622448979592,19.0877551020408,11.3918367346939,-1.80408163265307
"South Gloucestershire",-52.9102040816326,0.308163265306122,-2.80816326530612,-3.36632653061224,-6.67448979591836,-3.3255102040816,-0.383673469387755,-2.44183673469387
"South Yorkshire",-56.1255102040816,0.120408163265305,4.1295918367347,5.75918367346939,4.63877551020408,3.86122448979595,4.49081632653061,-6.62959183673469
"Southampton",-62.0877551020408,0.210204081632652,6.53979591836735,6.32959183673469,4.61938775510204,6.38061224489801,4.6704081632653,-4.53979591836735
"Southend-on-Sea",-58.5448979591837,0.0959183673469382,4.90408163265306,8.55816326530612,8.96224489795918,5.53775510204084,6.44183673469387,6.09591836734693
"Staffordshire",-58.7061224489796,0.144897959183674,15.8551020408163,16.9602040816327,15.565306122449,16.434693877551,14.2897959183673,-0.605102040816329
"Stockton-on-Tees",-51.0132653061225,0.130612244897959,3.86938775510204,3.98877551020408,3.35816326530612,3.64183673469388,1.26122448979592,-5.86938775510204
"Stoke-on-Trent",-56.4030612244898,0.122448979591836,6.12755102040817,5.25510204081633,6.13265306122449,3.61734693877554,3.74489795918367,-7.12755102040817
"Suffolk",-45.8459183673469,0.136734693877551,5.36326530612245,6.4765306122449,7.08979591836735,6.16020408163267,5.5234693877551,-6.86326530612245
"Surrey",-56.5112244897959,0.148979591836734,0.101020408163268,-0.297959183673468,2.3030612244898,-1.55306122448977,0.0479591836734681,-4.35102040816327
"Swindon",-57.8908163265306,0.232653061224489,4.76734693877551,2.53469387755102,1.30204081632654,3.1979591836735,2.46530612244898,-3.01734693877551
"Thurrock",-29.7295918367347,0.183673469387754,-5.43367346938775,-4.11734693877551,-2.55102040816326,-5.4489795918367,-6.63265306122449,-7.06632653061225
"Torbay",-50.7510204081632,0.740816326530612,13.5091836734694,11.0183673469388,8.02755102040816,11.2224489795919,8.48163265306122,-5.25918367346939
"Tyne and Wear",-59.6153061224489,0.212244897959183,7.78775510204082,8.32551020408163,7.61326530612245,7.13673469387758,5.92448979591836,-1.53775510204082
"Warrington",-59.4367346938776,0.569387755102041,4.93061224489797,6.11122448979592,7.29183673469388,4.70816326530611,4.38877551020408,-2.93061224489796
"Warwickshire",-59.3183673469388,0.13469387755102,10.615306122449,12.230612244898,11.8459183673469,11.6540816326531,9.76938775510204,-2.61530612244898
"West Berkshire",-72.6806122448979,0.124489795918367,20.8755102040816,21.7510204081633,21.1265306122449,20.3734693877551,17.7489795918367,2.87448979591836
"West Midlands",-62.2673469387755,0.0938775510204071,8.40612244897959,8.06224489795918,8.71836734693878,6.28163265306127,6.93775510204081,-0.406122448979596
"West Sussex",-79.1102040816326,0.00816326530612153,9.49183673469388,13.4836734693877,13.9755102040816,10.5244897959184,9.51632653061224,3.50816326530612
"West Yorkshire",-59.7081632653061,0.126530612244897,5.6234693877551,6.2469387755102,6.87040816326531,3.37959183673472,4.25306122448979,-3.8734693877551
"Wiltshire",-57.6744897959184,0.179591836734694,11.8204081632653,13.8908163265306,12.2112244897959,14.2887755102041,9.60918367346939,-3.07040816326531
"Windsor and Maidenhead",-48.65,0.399999999999999,-11.65,-12.05,-11.7,-12.3,-11.45,-9.6
"Wokingham",-49.8265306122449,0.0612244897959174,-8.56122448979591,-8.62244897959183,-9.68367346938775,-10.0663265306122,-9.37755102040816,-15.6887755102041
"Worcestershire",-62.0938775510204,0.155102040816326,13.5948979591837,15.4397959183673,14.784693877551,14.215306122449,11.8102040816327,-2.84489795918368
"York",-74.2959183673469,0.336734693877549,9.41326530612245,9.3265306122449,11.2397959183673,7.76020408163272,7.9234693877551,-0.663265306122456
