"","(Intercept)","days_since_lockdown","dayMonday","dayTuesday","dayWednesday","dayThursday","dayFriday","daySaturday"
"Derby",-20.230612244898,0.424489795918367,5.82551020408163,8.90102040816326,6.4765306122449,8.27346938775511,10.0989795918367,8.92448979591837
"Derbyshire",-17.3173469387755,0.393877551020408,2.10612244897959,5.46224489795918,5.31836734693877,6.43163265306123,6.28775510204082,2.64387755102041
"Devon",-24.8326530612245,0.506122448979592,5.74387755102041,6.73775510204081,4.48163265306122,8.76836734693878,7.76224489795918,2.00612244897959
"Dorset",-22.0377551020408,0.410204081632653,6.33979591836735,4.67959183673469,5.26938775510204,9.23061224489796,8.8204081632653,1.91020408163265
"East Riding of Yorkshire",-18.6285714285714,0.342857142857143,1.65714285714286,5.06428571428571,3.72142857142857,8.52857142857143,3.43571428571429,0.0928571428571428
"East Sussex",-13.3765306122449,0.361224489795918,-0.111224489795915,1.52755102040817,-0.583673469387753,0.833673469387762,4.22244897959184,-1.63877551020408
"Essex",-21.9142857142857,0.271428571428571,3.22857142857143,6.45714285714286,7.18571428571429,7.06428571428573,10.2928571428571,4.27142857142857
"Gloucestershire",-21.5969387755102,0.377551020408163,3.87244897959184,7.74489795918367,3.61734693877551,5.1326530612245,5.75510204081633,1.62755102040816
"Greater London",-22.6806122448979,0.124489795918367,3.87551020408163,5.25102040816327,4.3765306122449,5.87346938775512,8.49897959183673,3.37448979591837
"Greater Manchester",-20.8887755102041,0.251020408163265,2.24897959183673,4.74795918367347,1.7469387755102,6.00306122448981,7.50204081632653,2.50102040816327
"Hampshire",-23.5887755102041,0.451020408163265,4.79897959183673,6.59795918367347,4.6469387755102,8.10306122448979,9.90204081632652,4.20102040816326
"Hartlepool",-19.8612244897959,0.248979591836735,3.50102040816326,5.00204081632653,6.25306122448979,5.2469387755102,9.74795918367347,5.24897959183673
"Herefordshire",-26.5102040816326,0.408163265306122,4.34183673469388,6.18367346938775,6.52551020408163,5.97448979591838,6.56632653061224,0.408163265306118
"Isle of Wight",-14.7602040816327,0.408163265306122,5.84183673469388,5.68367346938775,4.52551020408163,7.47448979591837,5.81632653061224,2.40816326530612
"Kent",-21.2448979591837,0.295918367346939,8.20408163265306,7.40816326530612,9.36224489795918,8.38775510204082,10.0918367346939,5.04591836734694
"Kingston upon Hull",-22.5122448979592,0.389795918367347,-0.639795918367347,4.72040816326531,2.58061224489796,5.66938775510205,6.27959183673469,-0.110204081632652
"Lancashire",-18.7132653061224,0.330612244897959,1.41938775510204,3.58877551020408,2.50816326530612,5.49183673469388,7.41122448979591,1.83061224489796
"Leicester",-21.265306122449,0.112244897959183,3.88775510204082,4.77551020408163,2.91326530612245,5.83673469387756,5.72448979591837,1.36224489795918
"Leicestershire",-22.0418367346939,0.373469387755102,7.87653061224489,8.75306122448979,8.37959183673469,10.6204081632653,10.9969387755102,7.1234693877551
"Lincolnshire",-19.2877551020408,0.410204081632653,3.83979591836735,6.17959183673469,5.26938775510204,8.23061224489796,6.5704081632653,2.41020408163265
"Luton",-20.5724489795918,0.0979591836734694,7.90204081632653,10.0540816326531,7.20612244897959,10.5438775510204,9.69591836734694,7.84795918367347
"Medway",-19.2,0.2,7.3,8.85,9.15,7.6,9.9,5.2
"Merseyside",-18.2765306122449,0.261224489795918,1.48877551020408,6.22755102040816,2.96632653061224,6.28367346938775,10.5224489795918,2.26122448979592
"Middlesbrough",-18.9632653061224,0.330612244897959,6.41938775510204,8.08877551020408,9.25816326530612,11.9918367346939,11.9112244897959,3.33061224489796
"Milton Keynes",-26.6897959183673,0.291836734693877,6.95816326530612,7.91632653061224,7.62448979591837,6.37551020408164,8.08367346938775,1.54183673469387
"Norfolk",-19.5142857142857,0.371428571428571,2.12857142857143,5.25714285714286,3.88571428571429,4.36428571428572,6.74285714285714,1.12142857142857
"North East Lincolnshire",-23.0765306122449,0.561224489795918,5.93877551020408,3.87755102040816,6.06632653061224,6.18367346938776,5.37244897959184,0.811224489795918
"North Lincolnshire",-18.0295918367347,0.483673469387755,1.51632653061224,4.78265306122449,5.04897959183673,4.45102040816327,3.46734693877551,1.98367346938775
"North Somerset",-19.1459183673469,0.436734693877551,3.81326530612245,7.6265306122449,4.43979591836735,7.06020408163266,5.8734693877551,0.93673469387755
"North Yorkshire",-18.3510204081633,0.340816326530612,-0.840816326530611,2.56836734693878,-1.02244897959184,0.77244897959184,3.18163265306122,-1.65918367346939
"Northamptonshire",-17.9948979591837,0.295918367346939,-0.295918367346937,2.65816326530612,0.612244897959185,4.63775510204082,3.59183673469388,-0.454081632653061
"Northumberland",-16.8316326530612,0.26530612244898,3.48469387755102,5.71938775510204,5.70408163265306,8.04591836734694,9.03061224489796,5.76530612244898
"Nottingham",-24.3295918367347,0.283673469387755,2.71632653061225,4.68265306122449,4.14897959183674,6.35102040816328,10.5673469387755,3.78367346938776
"Nottinghamshire",-15.6622448979592,0.289795918367347,0.460204081632654,3.42040816326531,0.13061224489796,4.36938775510204,6.82959183673469,0.539795918367347
"Oxfordshire",-24.8489795918367,0.359183673469387,0.140816326530612,3.78163265306122,3.67244897959184,6.82755102040818,6.46836734693877,2.10918367346939
"Peterborough",-20.0163265306122,0.353061224489796,6.64693877551021,6.04387755102041,6.69081632653061,7.5591836734694,6.20612244897959,0.853061224489797
"Plymouth",-28.4275510204082,0.40204081632653,9.59795918367347,8.44591836734694,7.54387755102041,11.2061224489796,10.0540816326531,3.90204081632653
"Portsmouth",-24.8724489795918,0.397959183673469,5.85204081632653,7.70408163265306,6.30612244897959,6.19387755102042,7.79591836734694,2.89795918367347
"Reading",-25.4020408163265,0.381632653061224,9.36836734693878,9.48673469387755,7.85510204081633,10.8948979591837,11.0132653061224,2.88163265306122
"Redcar and Cleveland",-13.7897959183673,0.391836734693877,1.10816326530612,4.96632653061224,4.82448979591837,5.67551020408163,3.28367346938775,1.64183673469388
"Rutland",NA,NA,NA,NA,NA,NA,NA,NA
"Shropshire",-22.1714285714286,0.457142857142857,7.04285714285714,8.58571428571428,3.12857142857143,7.62142857142858,8.16428571428571,-0.542857142857147
"Slough",-28.5826530612245,0.00612244897959167,3.49387755102041,3.48775510204082,4.23163265306122,5.76836734693879,5.51224489795918,1.25612244897959
"Somerset",-21.9551020408163,0.404081632653061,4.59591836734694,4.19183673469387,4.53775510204081,7.21224489795918,7.80816326530612,3.65408163265306
"South Gloucestershire",-22.2387755102041,0.351020408163265,5.14897959183673,7.04795918367347,6.44693877551021,4.3030612244898,7.70204081632653,7.35102040816327
"South Yorkshire",-18.5775510204082,0.302040816326531,2.44795918367347,4.64591836734694,4.84387755102041,4.90612244897959,8.35408163265306,1.30204081632653
"Southampton",-24.3571428571429,0.285714285714286,6.21428571428571,6.92857142857142,6.39285714285714,7.35714285714286,10.0714285714286,3.53571428571428
"Southend-on-Sea",-18.3489795918367,0.359183673469388,4.89081632653062,8.03163265306123,7.92244897959184,7.32755102040817,9.71836734693877,1.60918367346939
"Staffordshire",-22.5142857142857,0.371428571428572,4.37857142857143,5.25714285714286,5.88571428571429,7.61428571428572,8.74285714285714,1.62142857142857
"Stockton-on-Tees",-17.7989795918367,0.559183673469388,5.19081632653061,8.63163265306122,9.07244897959183,8.67755102040817,10.8683673469388,1.30918367346938
"Stoke-on-Trent",-16.9081632653061,0.326530612244898,0.673469387755104,5.84693877551021,2.52040816326531,5.9795918367347,5.9030612244898,1.0765306122449
"Suffolk",-19.2387755102041,0.351020408163265,1.39897959183673,5.29795918367347,4.6969387755102,4.8030612244898,7.20204081632653,2.10102040816326
"Surrey",-21.7765306122449,0.261224489795918,2.48877551020408,4.47755102040816,3.46632653061225,4.28367346938778,6.77244897959184,0.761224489795919
"Swindon",-26.7071428571429,0.385714285714286,8.86428571428572,8.47857142857143,7.84285714285714,10.1571428571429,9.27142857142857,1.63571428571428
"Thurrock",-25.6642857142857,0.271428571428571,8.97857142857143,9.20714285714285,10.1857142857143,10.0642857142857,10.5428571428571,3.27142857142857
"Torbay",-13.4469387755102,0.477551020408163,8.27244897959184,10.5448979591837,8.81734693877551,11.1826530612245,7.95510204081633,3.22755102040816
"Tyne and Wear",-20.1326530612245,0.306122448979592,3.9438775510204,6.38775510204081,6.08163265306122,6.91836734693878,9.86224489795918,4.80612244897959
"Warrington",-22.6683673469388,0.23469387755102,4.76530612244898,6.53061224489796,5.79591836734694,5.45408163265308,8.21938775510204,0.984693877551018
"Warwickshire",-22.6857142857143,0.328571428571429,4.92142857142857,11.3428571428571,5.26428571428571,11.2357142857143,12.6571428571429,5.57857142857143
"West Berkshire",-26.0632653061224,0.430612244897959,4.81938775510204,6.38877551020408,4.70816326530612,7.29183673469389,7.11122448979592,3.18061224489796
"West Midlands",-21.5816326530612,0.265306122448979,4.48469387755102,5.96938775510204,4.20408163265306,7.79591836734695,9.03061224489796,2.01530612244898
"West Sussex",-18.9295918367347,0.383673469387755,3.36632653061225,4.48265306122449,4.09897959183673,5.65102040816327,4.76734693877551,1.88367346938775
"West Yorkshire",-18.7469387755102,0.277551020408163,0.222448979591837,2.19489795918367,2.66734693877551,3.8326530612245,5.80510204081633,1.27755102040816
"Wiltshire",-26.4295918367347,0.383673469387755,3.86632653061224,2.73265306122449,5.09897959183673,4.90102040816328,5.01734693877551,2.63367346938775
"Windsor and Maidenhead",-18.6622448979592,0.289795918367347,-0.289795918367346,3.17040816326531,2.63061224489796,2.11938775510206,1.82959183673469,-0.710204081632653
"Wokingham",-20.3908163265306,0.23265306122449,4.76734693877551,5.78469387755102,4.30204081632653,6.94795918367348,7.46530612244898,3.98265306122449
"Worcestershire",-24.7561224489796,0.444897959183673,3.55510204081632,5.86020408163265,7.91530612244898,9.08469387755103,8.13979591836734,3.19489795918367
"York",-26.3683673469388,0.43469387755102,5.56530612244898,7.63061224489796,5.19591836734694,7.55408163265307,7.86938775510204,1.43469387755102
