"","(Intercept)","days_since_lockdown","bank_holiday1","dayMonday","dayTuesday","dayWednesday","dayThursday","dayFriday","daySaturday"
"Southampton",-52.3443294324825,0.994240869859016,15.4516233068157,36.0138219123384,22.1201491835764,11.0349992228083,24.232722609577,8.16321118858206,-13.4224257968077
"Southend-on-Sea",-26.910126661971,1.56811550189488,5.62798590584564,-2.57182236528734,0.281980755561162,-13.5486575453122,22.2687284774264,8.62073324482612,-29.4318844981051
"Staffordshire",-59.1052845778174,1.11699480910403,33.1827563964739,24.5192124581503,33.9709467591106,22.5812246772793,31.5176510939788,15.8701968854624,-0.299671857562632
"Stockton-on-Tees",-42.0061407150734,0.833481302371247,-3.77324571825478,8.23523987086654,15.4184422951216,10.4697709542159,17.1671105737804,4.87917022445163,-4.99985203096207
"Stoke-on-Trent",-23.582243591441,0.825274945978497,20.8553306096824,8.39960842630964,7.43586484473982,10.9553733740167,8.17881757836562,6.03011731230018,-7.75805838735485
"Suffolk",-59.1855463750755,1.25547501305403,22.3959901096539,16.428526635337,26.602909489278,14.2565253853149,18.2664250391621,9.77828500783239,-12.6611916536127
"Surrey",-48.8653029046492,1.1794852105538,30.3076757686519,10.3525688280042,5.2313490279519,4.77913654467083,8.12178896499474,7.05769112633226,-8.40384812277955
"Swindon",NA,NA,NA,NA,NA,NA,NA,NA,NA
"Thurrock",-36.9635515675182,0.432015556084874,-2.35660399333058,-5.456124448679,1.01686139502572,7.15319648614617,11.0204418513486,6.29170443438739,6.72425885428454
"Torbay",-53.2514898896206,1.44581903348483,9.12531305073743,19.0881121881087,42.6914558229545,3.70018224401514,32.5041237671212,8.70408589184674,-23.3041809665152
"Tyne and Wear",-60.971785381536,1.03747274011733,20.5647710169856,46.4517320903851,47.836512140479,37.6172212185435,38.4457515536854,20.8141503107371,6.704139406784
"Warrington",-17.486819824807,1.24667035722427,-0.818326874857522,-0.49986160409003,-33.6533019635937,-0.461061903676455,7.53343482366732,19.6050913413006,-24.5033296427757
"Warwickshire",-58.8098437611983,1.21027735970759,28.3163298215438,21.4870010033684,32.671476645622,18.0066538313689,33.1308320791228,19.2011664158245,-6.62305597362576
"West Berkshire",-30.1197079993038,0.85629818472218,5.24290475166631,-4.56344897666658,-10.3140375714016,-10.3521539379419,-8.0144387791668,-10.4112210891667,-11.8103684819445
"West Midlands",-42.5636371082512,1.30675430782935,28.4267361857665,14.6221229945429,18.3843738859864,7.71398321452072,11.3369295901547,-1.20761408196907,-4.69324569217067
"West Sussex",-38.5777380184497,1.55809810486224,36.6880240808428,18.3272312149973,10.7083592785055,8.78662481000687,20.1742943145868,-17.498474470416,-22.5252352284711
"West Yorkshire",-40.2233288284138,1.19413643763246,46.2807460761127,28.5924058830154,31.0033258685699,9.17282579457379,18.0824093128974,-6.90851813742054,-4.30586356236755
"Wiltshire",-47.7165100183268,1.09156249040145,24.3191249193722,8.18858335636984,9.59946494772337,-2.67391572449625,5.52468747120435,-9.62006250575915,-15.1584375095986
"Windsor and Maidenhead",-70.010950026108,1.13881807291827,37.5160718125135,16.6085032916628,15.094590745741,8.22849994555003,8.99978755208818,-0.0583758229157142,-14.0278485937484
"Wokingham",-7.83091699891267,1.04258789416455,23.7962305183037,NA,-61.5744835085176,-12.5208408843784,-42.6596592968467,-13.6041319318594,-14.9772260480851
"Worcestershire",-48.2431479149389,1.50184292164512,35.765480541819,28.1205769880517,27.8967037764071,18.5766790365801,32.0055287649353,8.70943908632038,-12.9148237450216
"York",-62.5484327056912,0.653777494916254,22.5917309572965,25.7476006788677,30.8702656483652,17.925373595943,24.2113324847488,1.70893316361645,-15.6795558384171
