"","(Intercept)","days_since_lockdown","bank_holiday1","dayMonday","dayTuesday","dayWednesday","dayThursday","dayFriday","daySaturday"
"Hampshire",-71.1749700525232,0.443975181988512,-5.17060847129649,-4.41554043677243,-4.03858268156269,-6.02801240900574,-5.58474112070112,-6.58361489080689,-1.47269148467816
"Hartlepool",-62.3073814131113,0.437125656540836,-5.87814448505698,5.12589842430199,4.913264242387,1.83977494948254,7.72804363628918,0.52060872725783,0.187125656540829
"Herefordshire",-57.4086448382836,0.672497465982738,-7.00102128574501,-5.67232725169192,-2.4912538010259,-9.25466035791773,-6.64917426871845,-10.738168187077,-11.6608358673506
"Isle of Wight",-76.3119887172242,0.479405350615843,-6.07299505482692,4.86609382518865,5.04486560168134,4.92909661470186,5.27154938518085,0.304309877036175,1.22940535061584
"Kent",-64.1840720377594,0.381945510950026,-7.29165770801978,-4.66666922628007,-5.3664756729689,-5.56660300210075,-4.60416346714992,-5.35416602676332,-3.20138782238332
"Kingston upon Hull",-67.8002605686437,0.282335596031575,-9.27838099333477,1.84739456952422,2.32501854556251,0.769955676803663,0.59700678809475,0.611068024285612,-1.1343310706351
"Lancashire",-66.7256529573773,0.401019749976963,-5.58143410019351,-2.80411406661139,-1.22422795079213,-2.44342951895092,-3.13027408340243,-5.35105481668049,-4.09898025002305
"Leicester",-77.1919351701119,0.207436188838038,-5.45753601376048,-0.381180186544626,0.167214889317661,-1.04022129952038,-0.627691433485891,-0.425538286697178,-0.375897144495298
"Leicestershire",-72.4275373447595,0.387812144853641,-8.69237798322941,4.72758418568459,6.36959700515925,6.0726939512147,6.33010310122758,2.64102062024551,0.137812144853638
"Lincolnshire",-61.1217684880875,0.390484381239058,-6.56993119759192,-4.62882918164041,-2.58851585238384,-4.79718205180472,-2.82854685628281,-6.04070937125657,-7.27618228542762
"Luton",-92.5055338841622,0.134671499216758,-3.76875940657923,3.66012173521312,5.57321937003726,5.71127514354777,4.48734783098359,3.23080289953006,2.38467149921676
"Medway",-63.7513182008989,0.363485579138127,-7.24672113523973,-9.48903205659818,-9.78810496462614,-10.6970450892188,-9.07620992925228,-8.73190865251712,-3.63651442086188
"Merseyside",-75.1014016442956,0.301640200264152,-6.81622231778112,3.16773018603271,3.76306636100229,2.18869888801086,1.4882539341258,1.65598412015849,1.80164020026415
"Middlesbrough",-67.9047772624423,0.308950456123107,-5.8548161685659,-7.4998144280288,-8.27142280066383,-9.67128234769602,-7.15648196496405,-8.48962972632614,-6.35771621054357
"Milton Keynes",-79.8059838641971,0.322634149338083,-6.8398731455601,0.817344708255268,0.446072436128337,-0.0583798950279279,0.301235781347631,0.535247156269519,0.822634149338082
"Norfolk",-63.8126951705214,0.262554903707344,-6.89453880885831,-3.4467984355643,-1.96222825049959,-3.5884195178433,-3.04566862221129,-3.99246705777559,-2.98744509629266
"North East Lincolnshire",-59.4222722200039,0.409773627791258,-9.00790152655343,-0.908456706699021,1.48587256289901,0.0760989351077472,-1.77067911662621,-2.59580248999191,-3.25689303887542
"North Lincolnshire",-52.8588475596646,0.436357772522038,-12.1345947108149,0.25274134594711,3.58635484060123,0.695451613533741,2.72573998423278,-1.43818533648678,2.8530244391887
"North Somerset",-90.9584728322634,0.312252357403938,-1.57708019780692,5.28392767556388,9.83201489974227,12.4288534514292,7.18675707221183,3.55401808110903,5.2289190240706
"North Yorkshire",-73.2128676884643,0.521193598918819,-6.57197376908192,1.57413536259484,4.54694191352974,0.57120286006547,2.56358079675646,-0.945617173982042,-1.89547306774785
"Northamptonshire",-72.0110268145099,0.397856067819517,-10.5080090303161,5.02014543723317,5.824056829002,4.97165530663703,5.77690153679188,4.46371364069171,0.897856067819513
"Northumberland",-57.8049702572923,0.503332616641582,-4.92200602021071,-0.182998279939804,-0.0556071356436899,-2.46803066137618,-0.490002150075258,-5.58966709668172,-3.49666738335843
"Nottingham",-78.9491072068475,0.201584912614798,-5.40668673403569,1.03286287639115,-0.02338020683538,-1.49769239217745,-0.0619119288222582,-0.0290490524311208,0.451584912614794
"Nottinghamshire",-60.7761515700669,0.436373130202414,-7.73446570629973,-2.06396217915246,0.321226361970283,-2.93332858641395,-1.0242139427261,-3.58817612187856,-1.23029353646426
"Oxfordshire",-79.8338580540795,0.353426298491876,-6.83121909266825,1.36844355028617,1.06044247804084,-0.111165638632849,0.0602788954756435,0.428722445761793,-0.729907034841462
"Peterborough",-76.9841355161716,0.282750253401726,-4.9748978714255,1.79639939183586,3.03776174373895,1.66410239942813,1.68158409353852,1.39465015204104,5.69941692006839
"Plymouth",-65.9793106449202,0.423196240439844,-8.29515158030531,-6.9573376437223,-7.76672079085539,-9.37173521311341,-7.81374461201381,-8.27108225573609,-4.82680375956016
"Portsmouth",-68.2404679997133,0.411416899591486,-4.69409804343152,-6.12906722568624,-4.21620798394611,-7.26398851990123,-6.26574930122553,-7.97814986024511,-4.92191643374185
"Reading",-85.1046344360148,0.157139785606782,-5.13002580090303,-1.13546881878961,-2.45368426098377,-2.97446041022691,-2.77858064317968,-0.580716128635931,-1.25952688105989
"Redcar and Cleveland",-53.8892916013965,0.402954817704334,-9.4151795312836,5.74957510417627,4.68018980231407,4.27723498460974,4.20886445311302,3.95843955728927,0.0696214843709935
"Rutland",NA,NA,NA,NA,NA,NA,NA,NA,NA
"Shropshire",-68.5774359840689,0.505881991583991,-5.50059127069448,1.74421655353175,3.43306541161841,1.1090016018526,2.93431264141866,-1.48813747171627,-2.07745134174935
"Slough",-75.1651462563094,0.271047700955248,-6.87319931197592,-7.3755144822926,-7.85857996371864,-8.40235493740116,-8.02019023046757,-4.47903804609352,-2.14561896571142
"Somerset",-71.5787029926999,0.530008907454618,-9.64792517738121,3.74464528877559,7.28743760360617,4.39379233251519,5.84002672236386,0.168005344472771,-0.0533244258787193
"South Gloucestershire",-57.8996785125574,0.308827594680099,-4.80584820468717,-11.6745195605656,-12.7261525473738,-14.3077074147812,-13.406850549293,-10.9147034431919,-2.35783907198657
"South Yorkshire",-68.247207461785,0.262984918757871,-5.94092668243388,-1.35616380501889,-1.18128019762077,-2.98971966183319,-1.87771191039306,-3.15054238207861,-2.48701508124213
"Southampton",-68.4937059106593,0.250852351260866,-8.04284024940873,-0.827045643026077,-3.2676608670481,-4.06396776376351,-2.33077627955074,-2.65782192257681,-2.33248098207247
"Southend-on-Sea",-76.3196547593451,0.423365174923979,-2.14373253063857,-3.89940975315088,-2.25131587397767,-2.40195377617438,-5.39657114189471,-4.96264756171228,1.59003184159065
"Staffordshire",-75.1477332063765,0.413198390515097,-8.77913351967319,7.54999052943044,8.80161576759082,7.84296283162118,7.48959517154529,5.70625236764239,2.16319839051509
"Stockton-on-Tees",-63.3444138997246,0.729182664250391,-12.3748656202967,-4.50003839420094,-3.55016539756381,-6.64298442545057,-1.72911867391548,-3.6458237347831,3.39584933091705
"Stoke-on-Trent",-69.8160354660032,0.280707681911724,-6.94205547194152,-3.79036510325481,-3.50318090137484,-3.87479767419565,-4.82454362093148,-4.78157539085297,-6.38595898475495
"Suffolk",-58.8210702255531,0.481632214270357,-7.30428940012901,-8.2642506475822,-8.26240016344295,-9.47130510498603,-7.80510335718892,-7.73602067143779,-7.43503445239632
"Surrey",-69.0620399094921,0.318764013883343,-5.17238228337992,-9.54003363332003,-10.052157009478,-11.2800119324523,-10.29370795835,-9.16707492500332,-4.84790265278333
"Swindon",-64.7030746076113,0.251881315846055,-6.73419694689314,-5.96284849136387,-7.37217802623092,-7.89678661480425,-7.66102271912851,-7.29053787715903,-4.24811868415395
"Thurrock",-50.3886670557279,0.362779125840833,-9.40265534293701,-19.6290032353513,-19.4861343415418,-20.212549831019,-20.9116626224775,-18.9573325244955,-9.55388754082585
"Torbay",-59.9595273929826,0.503040820714439,-5.77445710599871,-2.62396463638132,-3.43483270832228,-3.93787352903672,-4.82421087119002,-7.614842174238,-9.49695917928557
"Tyne and Wear",-71.911956978018,0.279002979389993,-7.10637497312407,2.40539284946402,2.20638325696377,1.29101664121015,1.00367560483666,0.659068454300664,0.61233631272332
"Warrington",-65.9481115172365,0.326058912061922,-5.86110513867985,-6.76587472228195,-5.639699510695,-6.60212205912055,-7.3551565971476,-8.28769798609618,-5.00727442127141
"Warwickshire",-73.5032276724923,0.37156371901588,-8.52886476026661,3.79991374102856,4.27704254822079,3.81456973829582,3.36469115704764,2.49793823140953,-1.37843628098413
"West Berkshire",-88.257051734906,0.371655865098135,-9.37809073317567,10.7746925904311,11.2999080400714,11.4737067204279,10.4483009286277,7.72299351905888,3.5383225317648
"West Midlands",-76.9267796991942,0.26530392849464,-6.02144700064502,0.0716039049461972,-0.685377440591376,-0.768863187267832,-0.870754881182737,0.784182357096783,0.681970595161304
"West Sussex",-88.5095012849259,0.184967902448014,-3.09626961943668,3.24774370079144,6.6562397324599,6.19854455728461,4.8882370406774,2.88598074146881,3.10163456911468
"West Yorkshire",-69.6790065628488,0.277405780630894,-5.4697914427005,-4.36577387351415,-3.96267920784154,-4.96735771574516,-5.00111599144067,-5.70022319828813,-3.80592755270245
"Wiltshire",-68.3502370202005,0.456230610928525,-9.61766286820039,1.14671320043821,1.82828531033218,0.462963790312742,1.28535849945224,-1.23459496677622,-0.210436055738153
"Windsor and Maidenhead",-69.3994583858054,0.499585342629849,0.946516878090738,-16.0740048223117,-16.9475916830249,-17.8108133892911,-17.0012439721105,-16.4919154610888,-7.0837479907035
"Wokingham",-57.6165391979195,0.299996928463925,-3.38002580090303,-19.4033259616468,-19.2924288497284,-19.5924257781923,-19.4333425479416,-19.003335176255,-13.5333364048694
"Worcestershire",-71.436124847703,0.440227907976779,-8.05208557299505,1.73511968752239,2.28155398317729,0.659507893382325,1.237350390597,-0.694196588547272,-2.14310542535656
"York",-86.2223561753233,0.246321835549958,-4.33089658138035,5.22549426134677,4.7331191169613,2.30497909959316,3.15563217331656,2.63112643466331,-0.253678164450046
