"","(Intercept)","days_since_lockdown","bank_holiday1","dayMonday","dayTuesday","dayWednesday","dayThursday","dayFriday","daySaturday"
"County Durham",-85.060145795579,0.26249347298584,-7.24505482691895,15.195015664834,13.7422250579636,12.1160952213414,13.4541470856242,11.0658294171248,3.67916013965251
"Cumbria",-88.0824400282581,0.303191325982124,-7.15319286175016,13.6390074843096,12.8638778980641,10.2879592993547,12.1595739779464,8.2152481289226,0.553191325982118
"Darlington",-87.2575534191316,0.297370765119637,-8.05208557299506,12.2113101637129,11.6354500870734,9.33807932195375,11.4754456286922,7.68675579240512,1.9640374317863
"Derby",-87.0990314422909,0.239334090978898,-5.38959363577725,13.2422648483173,11.1620314394987,10.195424621247,12.3846689396034,9.46026712125401,1.2393340909789
"Derbyshire",-88.189531693133,0.249546948428909,-5.80380563319717,12.884420657104,11.8440173923403,10.0490158984569,10.7486408452868,9.13306150239068,1.83288028176224
"Devon",-90.2075180964667,0.308213287465061,-6.56100838529349,13.1186214434172,10.7880775069552,8.20713694676283,10.3413065290618,6.95992797247904,0.141546620798394
"Dorset",-89.52491783641,0.307829345455663,-3.56423349817244,12.2862095709064,9.21174401818349,8.35846012727329,9.67348803636697,6.4596976072734,1.22449601212233
"East Riding of Yorkshire",-86.8386624484238,0.277236846146758,-6.62121049236724,14.2429649025811,13.294643148008,11.0174063018613,12.0817105384403,9.32467544102139,2.27723684614676
"East Sussex",-87.9949626808367,0.307107534477992,-5.12029671038487,12.7129419172528,10.710661301717,10.5853719490572,11.3379892701006,7.6342645206868,1.39044086781132
"Essex",-85.8769030725599,0.278158306969315,-6.36347022145775,13.865753396607,11.8414798846964,11.0178670322725,12.1678082542413,9.20022831751493,2.11149164030265
"Gloucestershire",-89.0902570875695,0.273259206929385,-5.00462266179316,10.8108445700361,8.97807062857589,7.43208414891924,8.48644428745482,6.29728885749097,-0.226740793070618
"Greater London",-87.8021981959844,0.202061000706453,-3.25268759406579,7.42338693163785,4.81066725863544,3.4267880761108,4.43951633545272,3.44623660042388,0.285394334039788
"Greater Manchester",-85.8453660759079,0.241253801025893,-5.3734680713825,11.9876575442045,10.6497594894176,8.31759659748264,9.89042806974435,8.04475228061554,1.15792046769256
"Hampshire",-87.8974618873566,0.264597475197346,-5.42738120834229,12.8899660595264,10.3135628794627,9.32169267699261,10.7104590922587,7.76709181845174,2.09793080853068
"Hartlepool",-85.9207185346725,0.285238197622631,-8.6539991399699,10.6570949923724,10.0566451752218,8.49867970487192,11.1890479262012,8.09614291857358,0.535238197622628
"Herefordshire",-86.8227339742605,0.260788770464109,-7.15937432810149,13.2657736175528,11.7548195193325,9.85766711250478,12.0323663113923,7.9648065956118,1.01078877046411
"Isle of Wight",-90.1692467569698,0.403676628682004,-3.10911631907117,11.2811760911632,8.84036342787149,7.07305043555312,9.29436321937936,4.82553931054254,0.653676628681998
"Kent",-87.1900052216113,0.263614583653285,-5.78563749731241,13.2006583325655,11.6454218754799,10.4727163827357,11.9575104176265,8.82483541685864,1.59694791698662
"Kingston upon Hull",-84.3099819803217,0.27654575052984,-6.62701569554935,13.8279568653951,12.9754246864008,11.2443334813255,12.5796372515895,9.2409274503179,1.02654575052984
"Lancashire",-86.1911032957582,0.317857910741162,-6.02999354977424,12.6871410142212,11.5676959570208,9.61347440991603,10.8702403988902,7.64071474644469,0.317857910741157
"Leicester",-84.6656249040145,0.269051202506373,-3.63996989894647,10.587610447318,8.81266771285046,6.452707419435,8.72382027418579,5.72809738817049,-2.3976154641603
"Leicestershire",-85.5539310542536,0.264351752311331,-6.32944528058482,12.7905557944528,10.7980427799821,9.53369102767082,10.8763885902674,8.00027771805347,0.431018418977996
"Lincolnshire",-85.6423580182449,0.280538747427588,-6.34347452160826,12.4433736728405,11.4208081211414,10.0493602828047,10.9249495756161,9.95165658178989,1.11387208076092
"Luton",-80.2891032138506,0.294114936879934,-4.37943453020856,7.43579081815483,6.7972330113805,5.13948171086421,6.88234481063981,5.90146896212796,1.2107816035466
"Medway",-85.6460157057878,0.302715237890469,-6.80719200172006,13.1651500957295,12.3555880083509,9.96196367955129,11.2414790470047,8.65662914273428,0.886048571223801
"Merseyside",-86.1637205516479,0.24490892895537,-5.89276499677489,12.8205519038405,11.8219088479785,10.2133635553868,10.7347267868661,9.13861202403989,2.0782422622887
"Middlesbrough",-85.1509711173225,0.252633842184477,-6.8778757256504,10.4770121120906,9.40925379357975,7.97480176957709,9.67456819322008,8.40158030531069,1.66930050885114
"Milton Keynes",-90.6240363055564,0.274073163989311,-5.29778542248979,15.525557739759,13.2974733823476,12.1143093092674,13.9888861586346,11.1811105650603,3.02407316398931
"Norfolk",-88.4267771395808,0.273335995331265,-5.75397763921738,12.018993611205,10.1297009626939,8.49272860372624,10.1533413193272,8.25566826386543,1.27333599533126
"North East Lincolnshire",-87.0763711848962,0.347221795619989,-6.98333691679209,12.7333343571787,11.0965902691876,8.93118665538575,11.2083320535267,8.27499974403866,0.930555128953321
"North Lincolnshire",-79.7121458774867,0.286236446847068,-7.39561384648463,13.863032527567,12.5354152763312,10.7946333749387,12.7753760072079,9.38840853477491,2.8695697801804
"North Somerset",-87.0445193557965,0.298261510581442,-5.09460331111589,12.3008390412712,11.7504225689025,8.81579742195739,10.311451198411,7.19562357301554,0.131594843914776
"North Yorkshire",-90.4020768703095,0.282780968762478,-5.92463986239518,12.9546590083034,12.8181108470831,9.80805715104791,11.5150095729541,7.46966858125749,1.36611430209581
"Northamptonshire",-86.6559060519499,0.266808981171484,-6.80880455815953,13.7013251118551,12.0744558959996,10.5349196421009,12.3837602768478,9.58508538870289,1.10014231450481
"Northumberland",-86.0407029722231,0.274073163989311,-7.04778542248979,13.7338910730923,12.1686855035597,10.530975975934,12.1555528253013,8.30611056506025,2.02407316398931
"Nottingham",-91.0117435062608,0.148877353564517,-3.39943023005805,10.2510276847785,8.78392209095284,6.72595382829741,8.7799653940269,5.94765974547205,1.39887735356452
"Nottinghamshire",-87.7946857306672,0.276177166200817,-6.48011180391314,14.3871748011181,12.8385081735437,10.9259673709792,12.6618648319358,10.3823729663872,2.35951049953415
"Oxfordshire",-89.428704528468,0.225189667352643,-4.9084067942378,11.342878131687,9.33020874345321,8.28683725791875,9.09223566872461,7.51844713374492,1.30852300068598
"Peterborough",-83.7100674714091,0.308274718186565,-5.71049236723286,13.2268073430189,11.5608969257647,10.5253494803054,11.6748241545597,10.1516314975786,2.3916080515199
"Plymouth",-89.5653955626542,0.288724391067973,-5.07471511502903,10.8903947947702,8.10732901084438,7.45496825614005,7.86617317320395,5.75656796797412,0.0387243910679734
"Portsmouth",-91.8424762723838,0.309457259575514,-2.65055901956568,13.0489692436854,9.28236770754509,7.88200135706048,9.92837177872655,5.89400768907864,-0.607209407091151
"Reading",-91.4244069375761,0.211029886046011,-4.5773489572135,9.80186160682292,7.43775695028114,5.68127251878058,7.04975632480474,5.85161793162761,0.127696552712678
"Redcar and Cleveland",-90.6237009962015,0.326273919587185,-6.25929907546764,16.3836092596574,16.481835121805,12.5191975658542,12.7288217587616,9.19576435175231,3.90960725292051
"Rutland",NA,NA,NA,NA,NA,NA,NA,NA,NA
"Shropshire",-88.3220863920713,0.292901680130233,-5.73962588690604,13.4970359676874,12.0605646414075,9.85857205218633,12.0453717070574,8.70907434141147,1.29290168013023
"Slough",-82.5040134738049,0.405719200172006,-6.64195871855515,11.0346072529205,9.63888183056103,8.5058899031163,10.217157600516,8.1684315201032,3.155719200172
"Somerset",-87.4509910823069,0.289983720858801,-7.26413674478607,12.4207057366055,11.3061877025003,8.47074943618697,10.4532844959097,7.79065689918195,0.289983720858797
"South Gloucestershire",-84.8909476712637,0.206207574407961,-4.71785637497312,11.9134351547542,11.6426446949453,9.98189166599186,12.5352893898906,9.28205787797811,3.62287424107463
"South Yorkshire",-87.8933204328818,0.26048161685659,-5.16195441840465,11.3498441195442,9.83769212225458,8.4863014144889,9.61477818390311,7.54795563678062,1.34381495018992
"Southampton",-88.8068259770045,0.18008416008846,-4.08729305525693,11.0844646824544,8.33073230073875,8.51428450428665,8.79025248026538,5.95805049605308,-0.403249173244875
"Southend-on-Sea",-90.0384453932078,0.358356113892558,-3.13980864330252,12.2482786599912,9.06783720114186,7.98220835997658,8.15840167501102,5.24001366833554,-0.474977219440779
"Staffordshire",-88.1447410183166,0.302684522529717,-5.10745001075038,14.7152238125954,13.128269208037,10.3710392309618,12.5747202342558,8.70661071351783,1.38601785586305
"Stockton-on-Tees",-87.1947737813681,0.299874067020917,-8.08105783702429,14.6303022391498,13.1089020096223,11.5363006698741,13.6496222010628,10.0299244402126,4.29987406702092
"Stoke-on-Trent",-87.006754819752,0.303375618146635,-5.10164480756826,12.7968985164481,11.5080937302503,9.47744538483089,11.2434601877732,7.79035870422131,-0.529957715186706
"Suffolk",-88.3063089350985,0.302561661086709,-6.30848204687165,12.2488520133919,10.4765697643573,8.99218992145244,10.2410183165935,7.90653699665203,0.552561661086704
"Surrey",-86.536423298625,0.203688914826304,-5.33901311545904,11.3528132710835,9.75250306920915,8.63972324529194,9.52773341114559,7.54721334889578,2.03702224815963
"Swindon",-87.5924941896776,0.253232791719139,-4.27284454955923,13.0422412998741,11.463182520912,10.6644951837384,12.5096983751574,8.46860634169815,0.836566125052475
"Thurrock",-92.237964697812,0.266778265810732,-7.35906256718986,16.5430654953876,14.3850158835646,13.4818739813902,15.3836681307656,12.0100669594864,1.9334449324774
"Torbay",-89.510729899356,0.329575820868016,-4.73156310470867,11.8756846965834,9.8731516100899,7.27084851649461,8.98872746260405,5.69774549252081,-0.67042417913199
"Tyne and Wear",-86.5435876565203,0.22193383911294,-6.4857557514513,12.2756921194623,10.5753250010937,9.35339116198071,10.3324681840055,7.6914936368011,1.22193383911294
"Warrington",-89.7886245661455,0.296111435328808,-6.61266394323802,15.0559992218775,13.5805307893568,11.9207829903917,12.7216676393197,11.1110001945306,2.71277810199547
"Warwickshire",-89.2876698303488,0.292072365389932,-5.09659213072458,12.7240263230642,10.6956843056606,8.94906648572527,10.7928837628365,7.68357675256729,0.958739032056594
"West Berkshire",-90.8255930624238,0.288970113953988,-5.6726510427865,10.7398050598438,8.26678850426431,6.88690929940123,8.61691034186197,6.10671540170573,1.03897011395398
"West Midlands",-86.7437059106593,0.250852351260866,-5.04284024940873,12.4229543569739,10.5277936784064,9.73148678169104,10.5025570537826,9.09217807742319,1.91751901792753
"West Sussex",-87.6842537703105,0.311668765549651,-5.03198236938293,12.9436616293475,10.5811395119608,10.2694707464112,11.7683396299823,7.79533459266312,1.97833543221632
"West Yorkshire",-85.6388590267326,0.260374113093958,-4.71285745001075,11.1084354619078,9.67843995751972,8.23624766260758,9.19778900594855,7.38955780118971,0.843707446427286
"Wiltshire",-86.8992075436926,0.286727892619099,-6.84148570199957,13.6035197243808,11.3391827480196,10.0524548554005,11.276850344524,7.8803700689048,1.2867278926191
"Windsor and Maidenhead",-89.6994041220014,0.269865159566299,-2.93313265964309,8.05232361704089,6.3593431938949,5.45311439796497,7.05959547869889,4.86191909573978,0.519865159566298
"Wokingham",-82.1148037800371,0.245738243695672,-5.28579875295635,10.8852282151304,7.55800130493744,5.22135397033269,8.48721473108703,5.70577627955074,1.579071577029
"Worcestershire",-88.9105133560627,0.309088675246491,-5.50365512792948,12.3581871794084,10.2742390734758,8.60151403459294,10.2605993590728,7.95211987181456,0.892422008579824
"York",-92.5290900062455,0.215560401756919,-3.53929262524188,12.7076550357834,12.4521284814233,10.5092953523936,12.1466812052708,7.77100290772082,1.88222706842359
