"","x","p","lb_2.5","lb_25","ub_97.5","ub_75","d_comb","region"
"569",18951.0229007634,0.0110902449874542,0.00763431343094171,0.00984548908906139,0.0150980046335369,0.0124025550499062,2021-11-20,"EAST"
"570",18952.0229007634,0.0110283608074247,0.0078141972879754,0.00987955499288486,0.0146891002618959,0.0122407693735741,2021-11-21,"EAST"
"571",18953.0229007634,0.0109480570655521,0.00798678812079787,0.00988668797521097,0.0142727476125049,0.0120517560539177,2021-11-22,"EAST"
"572",18954.0229007634,0.0108502410810203,0.0081388598052325,0.00987287358049688,0.0138795641432861,0.0118569509961623,2021-11-23,"EAST"
"573",18955.0229007634,0.0107380432917601,0.00825423558354721,0.00983856327578085,0.0135302531057213,0.011656925138711,2021-11-24,"EAST"
"574",18956.0229007634,0.0106121782147894,0.00832144376262502,0.00979436756208733,0.0132025452851804,0.0114663419031438,2021-11-25,"EAST"
"575",18957.0229007634,0.0104921878177586,0.0083486362879516,0.00973387090762721,0.0129214173450943,0.0112979409762596,2021-11-26,"EAST"
"576",18958.0229007634,0.0103803436151716,0.00833596071557288,0.009660646344905,0.0126941533750332,0.0111468926015121,2021-11-27,"EAST"
"577",18959.0229007634,0.0102820823173101,0.00829173558463192,0.00958186645510581,0.0124986552211817,0.0110227101918562,2021-11-28,"EAST"
"578",18960.0229007634,0.0102025176844561,0.00823569700067673,0.00950523469539769,0.0123886974346901,0.0109286560644556,2021-11-29,"EAST"
"579",18961.0229007634,0.0101411804066795,0.00818911426301773,0.00943855136258248,0.0123443817219075,0.0108667569856111,2021-11-30,"EAST"
"580",18962.0229007634,0.010100500075211,0.00816318500435097,0.00940242256108685,0.0123325620224569,0.0108393311361644,2021-12-01,"EAST"
"581",18963.0229007634,0.0100993124376068,0.00814864694530519,0.00938891556847839,0.0123908797245099,0.0108508425227527,2021-12-02,"EAST"
"582",18964.0229007634,0.0101268919799182,0.00811925094350675,0.00939805491805091,0.0125057697214176,0.0109024869640267,2021-12-03,"EAST"
"583",18965.0229007634,0.0101885191602513,0.00808860173559782,0.00942650964586955,0.0127083136959826,0.010996924986232,2021-12-04,"EAST"
"584",18966.0229007634,0.0102797191323228,0.00804954540506128,0.00947796606658278,0.0129526924798888,0.0111447403080716,2021-12-05,"EAST"
"585",18967.0229007634,0.0104054257113162,0.00803489767637668,0.00954612861748419,0.0132827679715789,0.0113324491632866,2021-12-06,"EAST"
"586",18968.0229007634,0.01056387930884,0.00803489014806549,0.00962732668138678,0.0137126166736056,0.0115730075704861,2021-12-07,"EAST"
"587",18969.0229007634,0.0107577719022748,0.00804613254557233,0.00973371679725671,0.0142057982185057,0.0118623284241465,2021-12-08,"EAST"
"588",18970.0229007634,0.0109769898766695,0.00809388256498476,0.00986000157047566,0.0147782895420015,0.0121998978540989,2021-12-09,"EAST"
"589",18971.0229007634,0.0112330919948647,0.00815074126299941,0.0100231771923084,0.0154154159356402,0.0125767230114915,2021-12-10,"EAST"
"590",18972.0229007634,0.0115331542433069,0.008221390141891,0.0102255511601315,0.0160721122189562,0.0129936519811583,2021-12-11,"EAST"
"591",18973.0229007634,0.0118865645004535,0.00828810780490413,0.0104633234716444,0.0168078518202445,0.0134635613195874,2021-12-12,"EAST"
"592",18974.0229007634,0.0122837149398629,0.00835781015859781,0.0107409034049893,0.017650711147609,0.0139874511114735,2021-12-13,"EAST"
"593",18975.0229007634,0.0127297316222129,0.00844162312745767,0.0110691082769722,0.0186376761747391,0.0145633455939449,2021-12-14,"EAST"
"594",18976.0229007634,0.0132394381791901,0.00856444506478014,0.0114494295694053,0.0198395280821337,0.0152206171854476,2021-12-15,"EAST"
"595",18977.0229007634,0.0138156719257661,0.0087317016066851,0.0118983833271881,0.0212078619889151,0.0159510831815391,2021-12-16,"EAST"
"596",18978.0229007634,0.0144727272901064,0.00896094113505102,0.0124060284479515,0.022670963237348,0.0167879505766378,2021-12-17,"EAST"
"597",18979.0229007634,0.0152107296387381,0.00922206115267405,0.0129790630133403,0.0243489461176077,0.0177071994408568,2021-12-18,"EAST"
"598",18980.0229007634,0.0160192046877317,0.00955549881985308,0.0136020210929412,0.0261596821079734,0.0187245935346189,2021-12-19,"EAST"
"599",18981.0229007634,0.0169117973334195,0.00993263325419204,0.0142918473161303,0.0280636402962437,0.0198384188183843,2021-12-20,"EAST"
"600",18982.0229007634,0.017885566504425,0.010390205310278,0.0150643519424608,0.0299116720775395,0.021003461228207,2021-12-21,"EAST"
"601",18983.0229007634,0.0189211700866798,0.010891553755069,0.0159055174213345,0.0317626347652619,0.0222494886981631,2021-12-22,"EAST"
"602",18984.0229007634,0.0200301797552497,0.011506607898,0.016839652639468,0.0336059273674813,0.0235388121668929,2021-12-23,"EAST"
"603",18985.0229007634,0.0211729725069539,0.012222097488944,0.0178320441317907,0.0353824986409691,0.0248518525946495,2021-12-24,"EAST"
"604",18986.0229007634,0.0223245649769582,0.0130378004979174,0.018891896897599,0.0369707355909384,0.026166338871394,2021-12-25,"EAST"
"605",18987.0229007634,0.023483646867109,0.013980497824914,0.0199822001269781,0.0382464856213312,0.0274477804047307,2021-12-26,"EAST"
"606",18988.0229007634,0.0246316703825156,0.0150597322773585,0.0211057195773778,0.0393137019236766,0.0286637243995078,2021-12-27,"EAST"
"607",18989.0229007634,0.0257427071609498,0.0162567459813629,0.0222379489812326,0.0400655985532059,0.0297580187919838,2021-12-28,"EAST"
"608",18990.0229007634,0.0267569989192698,0.0175436385467677,0.0233443645269391,0.0404521961959231,0.0307092789717001,2021-12-29,"EAST"
"609",18991.0229007634,0.027658581015782,0.0188537771974401,0.0243704380251129,0.0405106042322974,0.0314680726034971,2021-12-30,"EAST"
"610",18992.0229007634,0.02844192201916,0.0201775676402571,0.0253099309171409,0.0402422104150977,0.0320334003449853,2021-12-31,"EAST"
"611",18993.0229007634,0.0290523486099545,0.0214241618713885,0.0261325548681588,0.0397865124975992,0.0324050341477816,2022-01-01,"EAST"
"612",18994.0229007634,0.0295263750064128,0.0226018732798145,0.0268448738377184,0.0391104884227922,0.0325541292623884,2022-01-02,"EAST"
"613",18995.0229007634,0.0298364831021786,0.0236030555006419,0.0274212016933362,0.0382833332465525,0.0325394568964792,2022-01-03,"EAST"
"614",18996.0229007634,0.0299962045382496,0.0244100289942753,0.0278574417836371,0.0373007029498208,0.0323730791819662,2022-01-04,"EAST"
"615",18997.0229007634,0.0300139802707657,0.0250475132960281,0.0281325075454067,0.0361846312517439,0.0320384738156079,2022-01-05,"EAST"
"616",18998.0229007634,0.0298906980193759,0.0254864386768387,0.0282597891835557,0.0350847330229455,0.0316099144794591,2022-01-06,"EAST"
"617",18999.0229007634,0.0296798411137764,0.025777806959917,0.028255484535103,0.034102386117874,0.0311577993524105,2022-01-07,"EAST"
"618",19000.0229007634,0.0294191994004506,0.0258951544887846,0.0281579765053749,0.0333377074402816,0.0307252931274182,2022-01-08,"EAST"
"619",19001.0229007634,0.0291667477559981,0.025866565028019,0.0279996112656387,0.03280087451586,0.0303766422406782,2022-01-09,"EAST"
"620",19002.0229007634,0.0289620797597972,0.0257763733634849,0.0278402575115565,0.0324434436788004,0.030123315744964,2022-01-10,"EAST"
"621",19003.0229007634,0.0288098970536038,0.0256052535079244,0.02769352689186,0.0322999621288903,0.0299830658899249,2022-01-11,"EAST"
"622",19004.0229007634,0.0287167936089924,0.0253581767368284,0.0275296655979411,0.0323410250235206,0.0299304389726423,2022-01-12,"EAST"
"623",19005.0229007634,0.0286795376401585,0.0250772965462078,0.0274013856053278,0.0325238543762691,0.0299781318401109,2022-01-13,"EAST"
"624",19006.0229007634,0.0286911652224802,0.0247994662559014,0.0273070734569977,0.032838896272964,0.0300960188297209,2022-01-14,"EAST"
"625",19007.0229007634,0.0287554305533134,0.0245029083613827,0.0272430430306718,0.033252209829201,0.0302896811496817,2022-01-15,"EAST"
"626",19008.0229007634,0.0288947677900927,0.0241608239050946,0.027192785717827,0.0338418036199369,0.0305782230330286,2022-01-16,"EAST"
"627",19009.0229007634,0.0290662568765818,0.0237840545514462,0.0271658981072058,0.0346582956744678,0.0309751379751559,2022-01-17,"EAST"
"628",19010.0229007634,0.0293033349198313,0.0233853451060582,0.0271439319672217,0.0356888810992868,0.0314722086380821,2022-01-18,"EAST"
"629",19011.0229007634,0.0295926207205205,0.0229848962088266,0.0271918708616595,0.0368437668646743,0.0320459962358648,2022-01-19,"EAST"
"630",19012.0229007634,0.0299477327824237,0.0226407773812111,0.0273053527133979,0.0380873536404337,0.0326815946064043,2022-01-20,"EAST"
"631",19013.0229007634,0.0303488783357449,0.0223520387284908,0.0274631789456063,0.0394464553322385,0.0333756635424387,2022-01-21,"EAST"
"632",19014.0229007634,0.0307639507755054,0.0221259898146161,0.0276572355198083,0.0408735799418496,0.0341026874015475,2022-01-22,"EAST"
"633",19015.0229007634,0.0312016872536697,0.0219405117311799,0.0278577778804783,0.0424163405507089,0.0348436698320505,2022-01-23,"EAST"
"634",19016.0229007634,0.0316275977319709,0.0218454722754315,0.0280644506494506,0.0439973568860532,0.0355699356033387,2022-01-24,"EAST"
"635",19017.0229007634,0.0320523840821031,0.0217479887534902,0.0282825948731491,0.0455856513177749,0.0362582083039351,2022-01-25,"EAST"
"636",19018.0229007634,0.0324640327899017,0.0217032745398707,0.0285048842776328,0.0470115322410044,0.0369021304883782,2022-01-26,"EAST"
"637",19019.0229007634,0.032836370851501,0.0216525562953529,0.0287016528933795,0.0483082085451182,0.0374808875680204,2022-01-27,"EAST"
"638",19020.0229007634,0.0332066987987947,0.0216743858998107,0.0289142853820032,0.0493684703873194,0.0379579454303625,2022-01-28,"EAST"
"639",19021.0229007634,0.0334822631466616,0.0217858654481917,0.0290682012029288,0.0499776822384153,0.0383399292311078,2022-01-29,"EAST"
"640",19022.0229007634,0.0336590703635446,0.0219975072166548,0.029218485930626,0.05018610932697,0.0385727873230339,2022-01-30,"EAST"
"641",19023.0229007634,0.0337765797224809,0.0223078291128689,0.029360109784442,0.0500608918635882,0.0386780186025317,2022-01-31,"EAST"
"642",19024.0229007634,0.0337762814361858,0.0227198857690691,0.0294731995109066,0.049500914792289,0.0386186079985425,2022-02-01,"EAST"
"643",19025.0229007634,0.033713015434872,0.0231458116934836,0.0295789872974083,0.0487181173343607,0.0384108456039993,2022-02-02,"EAST"
"644",19026.0229007634,0.0335917983678343,0.0235969657896681,0.0297062865616323,0.0475834297779054,0.0380085651406504,2022-02-03,"EAST"
"645",19027.0229007634,0.0334022049826955,0.0241189122497679,0.0298182634999938,0.0462128390520808,0.0374623615152093,2022-02-04,"EAST"
"646",19028.0229007634,0.0331705727785425,0.0246062923033187,0.0299008941700899,0.0446714418740847,0.0367987745461904,2022-02-05,"EAST"
"647",19029.0229007634,0.0328642500741743,0.0249870039687694,0.0299351979010704,0.0430683849969284,0.0361369947138871,2022-02-06,"EAST"
"648",19030.0229007634,0.0325555714313794,0.0252421142417087,0.0298578764705946,0.0415742840965619,0.0354663896989138,2022-02-07,"EAST"
"649",19031.0229007634,0.0321877868532836,0.0251433442626445,0.0296113633078823,0.040501048478487,0.0349061046537478,2022-02-08,"EAST"
"650",19032.0229007634,0.0317462986763121,0.0245907086053548,0.0291271068134938,0.0401591790564629,0.0345364375481601,2022-02-09,"EAST"
"651",19033.0229007634,0.0312820059581754,0.0235560686486303,0.0284307134312917,0.0408340901344751,0.0343622521531741,2022-02-10,"EAST"
"652",19034.0229007634,0.0307895431983368,0.0220585159654171,0.0275267547917934,0.0423319283614892,0.0343677419270919,2022-02-11,"EAST"
"653",19035.0229007634,0.0303276748535829,0.0203148610252018,0.0265335548032163,0.0445218507134254,0.0345966915593408,2022-02-12,"EAST"
"654",19036.0229007634,0.0298699773689994,0.01848490472821,0.025527226753846,0.0474725844619659,0.0349313407252069,2022-02-13,"EAST"
"655",18383.0229007634,0.00616107582250974,0.00101425477114799,0.00312844249716023,0.0466970498798579,0.0113798050408035,2020-05-01,"EAST MIDLANDS"
"656",18384.0229007634,0.00564615065643029,0.00104895377841416,0.00302248868708014,0.0368284343626883,0.00996310759855909,2020-05-02,"EAST MIDLANDS"
"657",18385.0229007634,0.00516485451374056,0.00107913191886903,0.00290413710048701,0.0289111761976955,0.00874472336608222,2020-05-03,"EAST MIDLANDS"
